Parameters;Precisao;Revocacao;F1-Score;Tempo
Plant_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5643;0.9980;0.7207;0.0046
Plant_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5647;0.9980;0.7210;0.0040
Plant_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5648;0.9980;0.7211;0.0044
Plant_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6606;0.9936;0.7935;0.0066
Plant_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7522;0.9886;0.8541;0.0105
Plant_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8289;0.9787;0.8974;0.0164
Plant_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8691;0.9665;0.9152;0.0220
Plant_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.8913;0.9556;0.9224;0.0283
Plant_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9068;0.9468;0.9263;0.0346
Plant_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9193;0.9369;0.9280;0.0453
Plant_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9273;0.9287;0.9280;0.0488
Plant_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9350;0.9190;0.9269;0.0531
Plant_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9407;0.9084;0.9243;0.0596
Plant_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9459;0.8980;0.9213;0.0718
Plant_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9715;0.7941;0.8739;0.1260
Plant_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9804;0.6885;0.8089;0.1864
Plant_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9839;0.5889;0.7367;0.2452
Plant_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9861;0.4890;0.6538;0.2981
Plant_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9877;0.3911;0.5603;0.3653
Plant_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9895;0.2990;0.4592;0.4142
Plant_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9900;0.2010;0.3341;0.4580
Plant_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9921;0.0963;0.1755;0.4957
Plant_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5733;0.9976;0.7276;0.0044
Plant_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5735;0.9977;0.7278;0.0040
Plant_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5734;0.9977;0.7277;0.0043
Plant_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6637;0.9930;0.7951;0.0069
Plant_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7627;0.9877;0.8601;0.0103
Plant_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8290;0.9789;0.8974;0.0175
Plant_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8697;0.9665;0.9154;0.0224
Plant_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8955;0.9556;0.9244;0.0287
Plant_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9107;0.9449;0.9274;0.0343
Plant_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9225;0.9334;0.9278;0.0433
Plant_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9331;0.9224;0.9276;0.0493
Plant_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9396;0.9139;0.9265;0.0530
Plant_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9441;0.9049;0.9240;0.0603
Plant_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9489;0.8957;0.9215;0.0699
Plant_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9735;0.7916;0.8731;0.1298
Plant_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9813;0.6860;0.8074;0.1905
Plant_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9857;0.5888;0.7372;0.2478
Plant_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9877;0.4880;0.6531;0.3000
Plant_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9889;0.3921;0.5614;0.3736
Plant_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9895;0.2941;0.4532;0.4179
Plant_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9899;0.1991;0.3314;0.4569
Plant_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9889;0.1004;0.1821;0.4956
Plant_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6166;0.9975;0.7612;0.0045
Plant_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6167;0.9974;0.7613;0.0045
Plant_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6167;0.9974;0.7613;0.0044
Plant_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7052;0.9927;0.8234;0.0072
Plant_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.7748;0.9873;0.8668;0.0104
Plant_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8459;0.9753;0.9052;0.0163
Plant_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8805;0.9636;0.9196;0.0235
Plant_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8982;0.9538;0.9247;0.0295
Plant_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9074;0.9438;0.9248;0.0343
Plant_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9187;0.9334;0.9256;0.0430
Plant_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9282;0.9226;0.9250;0.0477
Plant_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9362;0.9114;0.9233;0.0528
Plant_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9407;0.9037;0.9215;0.0589
Plant_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9454;0.8939;0.9187;0.0697
Plant_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9715;0.7942;0.8739;0.1283
Plant_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9791;0.6893;0.8089;0.1896
Plant_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9840;0.5888;0.7367;0.2468
Plant_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9869;0.4880;0.6529;0.3004
Plant_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9886;0.3912;0.5605;0.3671
Plant_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9900;0.2940;0.4532;0.4143
Plant_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9909;0.1965;0.3279;0.4541
Plant_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9923;0.0955;0.1741;0.4940
Plant_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5617;0.9963;0.7177;0.0054
Plant_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5615;0.9972;0.7178;0.0051
Plant_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5615;0.9971;0.7178;0.0051
Plant_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6401;0.9936;0.7776;0.0075
Plant_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7191;0.9885;0.8320;0.0107
Plant_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.7948;0.9783;0.8766;0.0165
Plant_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8359;0.9686;0.8969;0.0230
Plant_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8624;0.9594;0.9080;0.0303
Plant_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.8841;0.9503;0.9157;0.0348
Plant_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.8974;0.9411;0.9185;0.0437
Plant_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9087;0.9320;0.9200;0.0495
Plant_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9162;0.9220;0.9189;0.0526
Plant_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9239;0.9119;0.9178;0.0604
Plant_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9298;0.9026;0.9159;0.0699
Plant_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9628;0.8021;0.8751;0.1278
Plant_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9755;0.6978;0.8136;0.1924
Plant_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9817;0.5942;0.7403;0.2452
Plant_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9851;0.4946;0.6585;0.3019
Plant_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9872;0.3933;0.5624;0.3649
Plant_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9886;0.2903;0.4486;0.4142
Plant_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9905;0.1936;0.3238;0.4598
Plant_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9908;0.0945;0.1723;0.5011
Plant_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5536;0.9984;0.7121;0.0045
Plant_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5534;0.9985;0.7120;0.0042
Plant_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5535;0.9985;0.7121;0.0040
Plant_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6414;0.9945;0.7795;0.0071
Plant_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.7320;0.9889;0.8408;0.0100
Plant_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.8115;0.9792;0.8872;0.0160
Plant_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.8585;0.9696;0.9106;0.0221
Plant_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.8840;0.9590;0.9199;0.0284
Plant_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9032;0.9494;0.9256;0.0361
Plant_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9131;0.9415;0.9270;0.0438
Plant_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9234;0.9315;0.9274;0.0486
Plant_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9320;0.9217;0.9268;0.0536
Plant_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9381;0.9129;0.9253;0.0590
Plant_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9428;0.9049;0.9235;0.0722
Plant_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9696;0.8044;0.8793;0.1295
Plant_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9798;0.6964;0.8141;0.1913
Plant_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9846;0.5941;0.7409;0.2446
Plant_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9874;0.4931;0.6577;0.2999
Plant_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9883;0.3988;0.5682;0.3690
Plant_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9887;0.3011;0.4616;0.4168
Plant_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9888;0.2036;0.3375;0.4601
Plant_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9879;0.0965;0.1756;0.4965
Plant_VAE_2000_6000_3_OCSVM_RBF_0,0001_scale;0.5334;0.9961;0.6947;0.0058
Plant_VAE_2000_6000_3_OCSVM_RBF_0,0005_scale;0.5337;0.9978;0.6954;0.0057
Plant_VAE_2000_6000_3_OCSVM_RBF_0,001_scale;0.5334;0.9980;0.6952;0.0051
Plant_VAE_2000_6000_3_OCSVM_RBF_0,005_scale;0.5877;0.9942;0.7386;0.0076
Plant_VAE_2000_6000_3_OCSVM_RBF_0,01_scale;0.6620;0.9892;0.7929;0.0106
Plant_VAE_2000_6000_3_OCSVM_RBF_0,02_scale;0.7239;0.9806;0.8327;0.0165
Plant_VAE_2000_6000_3_OCSVM_RBF_0,03_scale;0.7671;0.9723;0.8574;0.0224
Plant_VAE_2000_6000_3_OCSVM_RBF_0,04_scale;0.7967;0.9638;0.8722;0.0294
Plant_VAE_2000_6000_3_OCSVM_RBF_0,05_scale;0.8222;0.9563;0.8840;0.0344
Plant_VAE_2000_6000_3_OCSVM_RBF_0,06_scale;0.8438;0.9458;0.8917;0.0431
Plant_VAE_2000_6000_3_OCSVM_RBF_0,07_scale;0.8614;0.9357;0.8968;0.0478
