Parameters;Precisao;Revocacao;F1-Score;Tempo
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9807;0.8595;0.9161;0.6646
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9796;0.8725;0.9229;0.8735
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9796;0.8722;0.9228;0.8965
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9796;0.8722;0.9228;0.9277
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9795;0.8722;0.9228;0.9394
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9800;0.8710;0.9223;1.0126
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9805;0.8690;0.9214;1.1367
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9806;0.8645;0.9189;1.2661
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9807;0.8602;0.9165;1.4071
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9810;0.8520;0.9120;1.5598
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9816;0.8455;0.9085;1.6890
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9822;0.8395;0.9053;1.8617
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9829;0.8335;0.9020;2.0151
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9834;0.8273;0.8986;2.2198
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9882;0.7378;0.8448;3.9249
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9939;0.6520;0.7874;5.5284
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9971;0.5540;0.7122;7.1355
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9985;0.4660;0.6354;8.6927
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9985;0.3605;0.5298;10.2064
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.2645;0.4183;11.5883
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9992;0.1797;0.3047;12.9499
Metal_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0845;0.1558;14.4030
