Parameters;Precisao;Revocacao;F1-Score;Tempo
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.7194;0.8800;0.7916;0.9177
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.7076;0.8920;0.7891;1.2561
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.7068;0.8920;0.7886;1.3085
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.7069;0.8925;0.7890;1.4160
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.7068;0.8925;0.7889;1.4271
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.7069;0.8925;0.7889;1.4613
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.7083;0.8925;0.7898;1.4931
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.7111;0.8890;0.7902;1.5718
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.7150;0.8828;0.7901;1.6742
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.7207;0.8755;0.7906;1.7814
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.7264;0.8680;0.7909;1.9161
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.7305;0.8592;0.7897;2.0753
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.7342;0.8510;0.7883;2.2173
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.7394;0.8445;0.7885;2.3876
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.7794;0.7595;0.7693;3.9390
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.8187;0.6655;0.7342;5.6094
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.8405;0.5735;0.6818;7.1243
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.8673;0.4748;0.6137;8.6638
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.8908;0.3840;0.5367;10.0805
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9176;0.2863;0.4364;11.5783
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9411;0.1857;0.3103;13.0278
Society_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9593;0.0900;0.1646;14.3195
