Parameters;Precisao;Revocacao;F1-Score;Tempo
Weather_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5356;0.9988;0.6971;0.0041
Weather_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5356;0.9988;0.6971;0.0038
Weather_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5355;0.9988;0.6971;0.0040
Weather_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9626;0.9909;0.9765;0.0068
Weather_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9799;0.9828;0.9814;0.0101
Weather_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9866;0.9638;0.9750;0.0165
Weather_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9886;0.9502;0.9690;0.0235
Weather_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9895;0.9374;0.9628;0.0290
Weather_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9902;0.9241;0.9560;0.0354
Weather_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9907;0.9098;0.9485;0.0451
Weather_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9910;0.8985;0.9425;0.0482
Weather_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9913;0.8860;0.9357;0.0529
Weather_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9916;0.8720;0.9279;0.0592
Weather_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9918;0.8588;0.9205;0.0709
Weather_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9937;0.7506;0.8552;0.1316
Weather_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9945;0.6406;0.7792;0.1888
Weather_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9950;0.5436;0.7031;0.2443
Weather_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9954;0.4536;0.6232;0.3022
Weather_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9957;0.3672;0.5364;0.3671
Weather_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9964;0.2767;0.4330;0.4189
Weather_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9961;0.1879;0.3161;0.4633
Weather_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9955;0.0981;0.1786;0.4913
Weather_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5358;0.9949;0.6964;0.0041
Weather_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5365;0.9985;0.6979;0.0037
Weather_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5365;0.9985;0.6979;0.0040
Weather_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9656;0.9895;0.9774;0.0067
Weather_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9809;0.9796;0.9802;0.0103
Weather_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9864;0.9613;0.9737;0.0164
Weather_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9884;0.9472;0.9673;0.0219
Weather_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9890;0.9335;0.9605;0.0293
Weather_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9900;0.9192;0.9533;0.0341
Weather_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9907;0.9078;0.9474;0.0433
Weather_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9911;0.8932;0.9396;0.0474
Weather_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9915;0.8819;0.9335;0.0520
Weather_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9917;0.8700;0.9269;0.0581
Weather_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9920;0.8579;0.9201;0.0722
Weather_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9933;0.7476;0.8530;0.1283
Weather_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9940;0.6402;0.7788;0.1897
Weather_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9944;0.5461;0.7050;0.2473
Weather_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9948;0.4549;0.6243;0.3017
Weather_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9962;0.3631;0.5321;0.3702
Weather_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9963;0.2749;0.4307;0.4213
Weather_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9963;0.1832;0.3094;0.4544
Weather_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9961;0.0915;0.1675;0.4917
Weather_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5645;0.9979;0.7201;0.0046
Weather_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5676;0.9979;0.7222;0.0046
Weather_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5663;0.9979;0.7213;0.0047
Weather_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9608;0.9900;0.9750;0.0070
Weather_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9803;0.9792;0.9798;0.0103
Weather_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9867;0.9611;0.9737;0.0168
Weather_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9882;0.9469;0.9671;0.0226
Weather_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9892;0.9347;0.9611;0.0285
Weather_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9899;0.9207;0.9540;0.0348
Weather_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9903;0.9105;0.9488;0.0442
Weather_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9905;0.8976;0.9417;0.0488
Weather_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9909;0.8856;0.9353;0.0527
Weather_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9914;0.8742;0.9291;0.0596
Weather_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9917;0.8623;0.9225;0.0684
Weather_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9932;0.7471;0.8527;0.1284
Weather_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9938;0.6462;0.7831;0.1891
Weather_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9947;0.5492;0.7076;0.2485
Weather_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9952;0.4572;0.6265;0.3011
Weather_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9954;0.3694;0.5386;0.3677
Weather_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9952;0.2810;0.4382;0.4129
Weather_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9948;0.1866;0.3142;0.4570
Weather_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9940;0.0928;0.1696;0.4890
Weather_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.5340;0.9975;0.6952;0.0048
Weather_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.5303;0.9985;0.6925;0.0046
Weather_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.5304;0.9984;0.6926;0.0045
Weather_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.9553;0.9912;0.9728;0.0068
Weather_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.9758;0.9830;0.9794;0.0101
Weather_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.9849;0.9665;0.9756;0.0160
Weather_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.9872;0.9549;0.9708;0.0229
Weather_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.9886;0.9437;0.9656;0.0292
Weather_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.9896;0.9328;0.9603;0.0345
Weather_VAE_2000_6000_5_OCSVM_RBF_0,06_scale;0.9903;0.9218;0.9548;0.0437
Weather_VAE_2000_6000_5_OCSVM_RBF_0,07_scale;0.9909;0.9100;0.9487;0.0482
Weather_VAE_2000_6000_5_OCSVM_RBF_0,08_scale;0.9912;0.8986;0.9427;0.0526
Weather_VAE_2000_6000_5_OCSVM_RBF_0,09_scale;0.9916;0.8846;0.9351;0.0588
Weather_VAE_2000_6000_5_OCSVM_RBF_0,1_scale;0.9920;0.8749;0.9298;0.0669
Weather_VAE_2000_6000_5_OCSVM_RBF_0,2_scale;0.9937;0.7618;0.8624;0.1314
Weather_VAE_2000_6000_5_OCSVM_RBF_0,3_scale;0.9950;0.6554;0.7903;0.1876
Weather_VAE_2000_6000_5_OCSVM_RBF_0,4_scale;0.9957;0.5549;0.7126;0.2444
Weather_VAE_2000_6000_5_OCSVM_RBF_0,5_scale;0.9964;0.4612;0.6305;0.2977
Weather_VAE_2000_6000_5_OCSVM_RBF_0,6_scale;0.9963;0.3688;0.5382;0.3647
Weather_VAE_2000_6000_5_OCSVM_RBF_0,7_scale;0.9964;0.2823;0.4399;0.4103
Weather_VAE_2000_6000_5_OCSVM_RBF_0,8_scale;0.9961;0.1876;0.3156;0.4566
