Parameters;Precisao;Revocacao;F1-Score;Tempo
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9705;0.9075;0.9379;0.6856
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9693;0.9123;0.9399;0.9010
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9693;0.9127;0.9402;0.9301
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9693;0.9130;0.9403;0.9754
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9693;0.9130;0.9403;0.9919
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9691;0.9107;0.9390;1.0663
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9705;0.9073;0.9378;1.1154
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9723;0.8982;0.9338;1.2600
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9731;0.8868;0.9279;1.4402
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9748;0.8790;0.9244;1.5880
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9767;0.8688;0.9195;1.7167
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9796;0.8572;0.9143;1.8459
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9817;0.8478;0.9098;1.9691
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9827;0.8357;0.9033;2.1048
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9927;0.7270;0.8393;3.8222
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9966;0.6158;0.7612;5.5099
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9980;0.5288;0.6913;7.0934
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9985;0.4475;0.6180;8.6134
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9990;0.3588;0.5280;10.1643
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.2830;0.4411;11.7184
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9997;0.1923;0.3225;13.0346
Constitution_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.1072;0.1937;14.4571
