Parameters;Precisao;Revocacao;F1-Score;Tempo
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5653;0.9970;0.7200;0.0047
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5641;0.9984;0.7194;0.0045
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5634;0.9984;0.7189;0.0046
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9758;0.9923;0.9840;0.0070
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9835;0.9876;0.9855;0.0102
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9870;0.9789;0.9829;0.0164
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9889;0.9672;0.9779;0.0223
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9903;0.9568;0.9733;0.0286
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9911;0.9458;0.9680;0.0351
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9921;0.9342;0.9623;0.0438
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9925;0.9246;0.9574;0.0497
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9930;0.9121;0.9508;0.0534
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9936;0.9018;0.9455;0.0607
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9941;0.8901;0.9392;0.0715
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9955;0.7855;0.8781;0.1297
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9963;0.6861;0.8125;0.1915
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9964;0.5888;0.7401;0.2484
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9963;0.4922;0.6586;0.3016
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9962;0.3919;0.5623;0.3728
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9962;0.2929;0.4524;0.4176
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9961;0.1948;0.3256;0.4591
Automotive_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9964;0.0990;0.1801;0.4953
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5847;0.9983;0.7307;0.0043
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5853;0.9984;0.7310;0.0046
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5852;0.9984;0.7310;0.0044
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9768;0.9925;0.9846;0.0074
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9841;0.9867;0.9854;0.0106
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9880;0.9768;0.9824;0.0167
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9898;0.9664;0.9780;0.0225
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9908;0.9548;0.9724;0.0287
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9918;0.9437;0.9671;0.0345
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9925;0.9316;0.9611;0.0440
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9930;0.9191;0.9546;0.0488
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9933;0.9092;0.9494;0.0541
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9937;0.8999;0.9445;0.0585
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9938;0.8900;0.9390;0.0698
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9953;0.7843;0.8773;0.1284
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9965;0.6887;0.8145;0.1914
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9966;0.5985;0.7478;0.2478
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9970;0.5008;0.6667;0.3031
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9968;0.4048;0.5758;0.3699
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9963;0.3058;0.4678;0.4171
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9966;0.2018;0.3355;0.4552
Automotive_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9959;0.0980;0.1783;0.4992
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5144;0.9957;0.6783;0.0048
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5152;0.9985;0.6797;0.0043
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5155;0.9986;0.6800;0.0041
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.9356;0.9922;0.9630;0.0071
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9572;0.9875;0.9721;0.0103
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9733;0.9794;0.9764;0.0162
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9792;0.9707;0.9749;0.0230
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9833;0.9597;0.9713;0.0289
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9857;0.9498;0.9674;0.0348
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9873;0.9374;0.9617;0.0433
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9889;0.9277;0.9573;0.0488
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9900;0.9158;0.9514;0.0534
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9905;0.9059;0.9463;0.0597
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9913;0.8952;0.9408;0.0710
Automotive_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9940;0.7880;0.8790;0.1297
