Parameters;Precisao;Revocacao;F1-Score;Tempo
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6946;0.9977;0.8132;0.0048
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6950;0.9977;0.8135;0.0041
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6951;0.9976;0.8135;0.0044
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7520;0.9939;0.8467;0.0072
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7795;0.9910;0.8624;0.0110
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9432;0.9804;0.9594;0.0162
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9661;0.9699;0.9671;0.0232
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9887;0.9593;0.9738;0.0288
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9906;0.9513;0.9705;0.0354
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9917;0.9423;0.9663;0.0442
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9926;0.9337;0.9622;0.0484
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9933;0.9245;0.9577;0.0527
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9941;0.9145;0.9526;0.0606
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9944;0.9046;0.9474;0.0690
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9962;0.8086;0.8927;0.1302
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9971;0.6952;0.8192;0.1877
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9974;0.5901;0.7415;0.2450
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9978;0.4915;0.6586;0.2962
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9979;0.3936;0.5645;0.3656
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9980;0.2970;0.4576;0.4108
Tourism_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9978;0.2039;0.3385;0.4542
