Parameters;Precisao;Revocacao;F1-Score;Tempo
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9548;0.9015;0.9274;0.6785
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9520;0.9140;0.9326;0.9401
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9517;0.9137;0.9323;0.9641
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9518;0.9135;0.9323;1.0257
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9518;0.9143;0.9326;1.0364
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9521;0.9123;0.9317;1.0882
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9542;0.9080;0.9305;1.1790
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9569;0.9000;0.9276;1.2859
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9598;0.8938;0.9256;1.3981
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9633;0.8858;0.9229;1.4949
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9674;0.8788;0.9210;1.6225
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9717;0.8645;0.9150;1.7965
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9756;0.8528;0.9100;1.9911
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9781;0.8433;0.9057;2.1894
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9918;0.7150;0.8310;3.8305
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9960;0.5887;0.7400;5.5982
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9967;0.4750;0.6434;7.1034
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9974;0.3855;0.5561;8.6343
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9980;0.2993;0.4605;10.0751
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9985;0.2177;0.3576;11.5351
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9989;0.1335;0.2355;12.9727
Unions_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9996;0.0650;0.1221;14.3832
