Parameters;Precisao;Revocacao;F1-Score;Tempo
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9299;0.9083;0.9189;0.8040
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9261;0.9225;0.9243;1.1811
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9265;0.9220;0.9243;1.2057
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9262;0.9220;0.9241;1.2889
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9262;0.9217;0.9240;1.3039
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9269;0.9227;0.9249;1.3422
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9288;0.9190;0.9239;1.4302
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9306;0.9145;0.9225;1.5441
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9323;0.9080;0.9200;1.6187
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9351;0.9020;0.9182;1.7551
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9374;0.8960;0.9162;1.8771
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9394;0.8895;0.9138;2.0062
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9420;0.8798;0.9098;2.1674
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9449;0.8705;0.9062;2.2646
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9632;0.7817;0.8630;3.8724
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9739;0.6850;0.8043;5.5224
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9826;0.5847;0.7332;7.1715
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9852;0.4968;0.6605;8.6453
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9885;0.3757;0.5446;10.1535
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9903;0.2720;0.4268;11.5395
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9916;0.1860;0.3133;12.9819
Family_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9928;0.1037;0.1879;14.3594
