Parameters;Precisao;Revocacao;F1-Score;Tempo
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9751;0.9045;0.9385;0.7401
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9750;0.9093;0.9410;0.9403
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9750;0.9097;0.9412;0.9874
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9750;0.9090;0.9408;1.0290
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9750;0.9093;0.9410;1.0535
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9751;0.9093;0.9410;1.0922
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9762;0.9058;0.9397;1.1829
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9778;0.8995;0.9370;1.2711
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9794;0.8918;0.9335;1.4270
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9809;0.8822;0.9290;1.5881
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9821;0.8768;0.9265;1.7733
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9835;0.8695;0.9230;1.8757
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9844;0.8615;0.9189;2.0206
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9857;0.8508;0.9133;2.1027
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9955;0.7432;0.8511;3.8108
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9984;0.6232;0.7674;5.3757
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9989;0.5020;0.6682;7.0010
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9993;0.4062;0.5777;8.5090
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9993;0.3265;0.4922;9.9494
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9994;0.2497;0.3996;11.3784
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9999;0.1715;0.2928;12.8469
Petrol_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0912;0.1672;14.2402
