Parameters;Precisao;Revocacao;F1-Score;Tempo
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5966;0.9993;0.7463;0.0048
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5967;0.9992;0.7465;0.0042
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5966;0.9992;0.7464;0.0044
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7081;0.9972;0.8265;0.0070
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8506;0.9914;0.9154;0.0101
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9087;0.9797;0.9428;0.0167
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9284;0.9707;0.9491;0.0239
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9385;0.9618;0.9500;0.0291
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9475;0.9512;0.9493;0.0358
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9536;0.9426;0.9481;0.0474
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9574;0.9335;0.9453;0.0495
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9614;0.9257;0.9432;0.0535
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9644;0.9176;0.9404;0.0592
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9671;0.9080;0.9366;0.0713
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9818;0.8113;0.8884;0.1273
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9874;0.7059;0.8233;0.1921
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9901;0.5994;0.7467;0.2479
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9914;0.4952;0.6604;0.3061
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9924;0.3919;0.5618;0.3679
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9939;0.2944;0.4541;0.4222
Surveillance_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9944;0.1936;0.3240;0.4577
