Parameters;Precisao;Revocacao;F1-Score;Tempo
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9161;0.8715;0.8932;0.6791
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9128;0.8810;0.8966;0.8678
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9126;0.8810;0.8965;0.9070
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9125;0.8810;0.8965;0.9356
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9125;0.8812;0.8966;0.9495
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9130;0.8812;0.8968;1.0010
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9167;0.8750;0.8954;1.0794
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9220;0.8638;0.8919;1.2432
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9274;0.8515;0.8879;1.3887
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9331;0.8380;0.8830;1.5224
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9369;0.8257;0.8778;1.6517
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9412;0.8143;0.8731;1.7755
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9467;0.8023;0.8685;2.0067
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9516;0.7895;0.8630;2.1751
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9749;0.6535;0.7824;3.7884
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9841;0.5403;0.6975;5.4235
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9884;0.4440;0.6127;7.0281
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9908;0.3623;0.5306;8.5628
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9922;0.2782;0.4346;10.0723
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9936;0.2102;0.3470;11.5906
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9950;0.1398;0.2451;13.1396
Flood_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9957;0.0580;0.1096;14.3079
