Parameters;Precisao;Revocacao;F1-Score;Tempo
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9164;0.9113;0.9138;0.8380
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9118;0.9180;0.9149;1.0868
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9117;0.9180;0.9148;1.1222
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9112;0.9177;0.9145;1.1637
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9113;0.9180;0.9146;1.1888
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9113;0.9180;0.9146;1.2118
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9133;0.9165;0.9149;1.2717
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9178;0.9133;0.9155;1.3522
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9228;0.9045;0.9136;1.4761
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9279;0.8952;0.9113;1.6086
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9317;0.8875;0.9091;1.7206
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9360;0.8768;0.9054;1.9208
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9400;0.8670;0.9020;2.1357
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9440;0.8578;0.8988;2.2750
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9700;0.7510;0.8466;3.8860
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9838;0.6633;0.7923;5.5385
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9915;0.5650;0.7198;7.1029
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9946;0.4565;0.6258;8.6529
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9969;0.3703;0.5399;10.0904
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9979;0.2777;0.4346;11.5464
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9979;0.1780;0.3021;12.9456
Culture_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9977;0.0867;0.1596;14.2409
