Parameters;Precisao;Revocacao;F1-Score;Tempo
Prices_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5463;0.9983;0.7060;0.0043
Prices_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5473;0.9984;0.7068;0.0039
Prices_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5473;0.9984;0.7068;0.0041
Prices_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6849;0.9959;0.8102;0.0067
Prices_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8653;0.9911;0.9238;0.0102
Prices_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9375;0.9759;0.9563;0.0159
Prices_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9544;0.9628;0.9586;0.0217
Prices_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9629;0.9510;0.9569;0.0285
Prices_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9681;0.9399;0.9538;0.0335
Prices_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9729;0.9277;0.9497;0.0428
Prices_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9753;0.9166;0.9450;0.0487
Prices_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9771;0.9051;0.9397;0.0526
Prices_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9784;0.8930;0.9338;0.0590
Prices_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9799;0.8819;0.9283;0.0704
Prices_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9859;0.7714;0.8656;0.1303
Prices_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9879;0.6677;0.7968;0.1875
Prices_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9889;0.5709;0.7238;0.2470
Prices_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9899;0.4806;0.6470;0.3036
Prices_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9899;0.3870;0.5562;0.3688
Prices_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9902;0.2949;0.4543;0.4176
Prices_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9910;0.2013;0.3345;0.4657
Prices_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9923;0.1047;0.1892;0.4969
Prices_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5732;0.9983;0.7268;0.0042
Prices_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5722;0.9984;0.7261;0.0040
Prices_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5725;0.9985;0.7263;0.0041
Prices_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7053;0.9958;0.8236;0.0074
Prices_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8618;0.9896;0.9203;0.0103
Prices_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9295;0.9777;0.9530;0.0159
Prices_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9491;0.9658;0.9573;0.0229
