Parameters;Precisao;Revocacao;F1-Score;Tempo
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.9644;0.9936;0.9785;0.0047
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.9645;0.9938;0.9786;0.0043
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.9646;0.9938;0.9787;0.0040
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9812;0.9856;0.9832;0.0068
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9840;0.9790;0.9813;0.0100
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9903;0.9620;0.9758;0.0168
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9925;0.9455;0.9683;0.0235
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9939;0.9295;0.9605;0.0293
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9951;0.9161;0.9539;0.0370
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9957;0.9032;0.9472;0.0457
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9961;0.8917;0.9410;0.0489
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9965;0.8780;0.9334;0.0572
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9967;0.8661;0.9267;0.0655
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9970;0.8525;0.9190;0.0759
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9982;0.7421;0.8513;0.1314
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9985;0.6409;0.7807;0.1927
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9987;0.5431;0.7035;0.2554
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9990;0.4524;0.6227;0.3044
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9991;0.3616;0.5309;0.3797
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9991;0.2694;0.4242;0.4296
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9990;0.1766;0.3000;0.4611
Volleyball_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9982;0.0858;0.1579;0.4961
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.9807;0.9937;0.9871;0.0043
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.9808;0.9938;0.9872;0.0043
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.9808;0.9938;0.9872;0.0044
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9908;0.9835;0.9871;0.0072
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9929;0.9755;0.9841;0.0102
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9950;0.9587;0.9765;0.0164
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9962;0.9426;0.9686;0.0227
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9969;0.9273;0.9608;0.0295
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9971;0.9152;0.9544;0.0346
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9973;0.9025;0.9475;0.0460
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9975;0.8906;0.9410;0.0475
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9977;0.8772;0.9336;0.0550
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9978;0.8655;0.9270;0.0605
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9979;0.8534;0.9200;0.0693
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9984;0.7392;0.8495;0.1285
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9986;0.6349;0.7762;0.1887
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9987;0.5394;0.7004;0.2455
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9988;0.4500;0.6204;0.3025
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9990;0.3637;0.5331;0.3699
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9992;0.2735;0.4292;0.4162
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9992;0.1809;0.3061;0.4568
Volleyball_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9995;0.0944;0.1724;0.4894
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.9361;0.9942;0.9581;0.0045
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.9362;0.9943;0.9583;0.0040
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.9362;0.9944;0.9583;0.0041
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9536;0.9851;0.9652;0.0069
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9649;0.9749;0.9675;0.0103
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9756;0.9587;0.9658;0.0171
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9798;0.9437;0.9605;0.0222
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9813;0.9285;0.9533;0.0285
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9832;0.9170;0.9483;0.0345
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9849;0.9048;0.9426;0.0453
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9858;0.8930;0.9366;0.0485
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9875;0.8814;0.9309;0.0543
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9890;0.8690;0.9247;0.0595
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9898;0.8558;0.9175;0.0686
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9944;0.7438;0.8507;0.1297
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9962;0.6400;0.7790;0.1881
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9968;0.5479;0.7067;0.2465
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9971;0.4546;0.6240;0.2987
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9979;0.3629;0.5318;0.3669
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9983;0.2737;0.4293;0.4176
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9985;0.1859;0.3133;0.4595
Volleyball_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9982;0.0938;0.1714;0.4886
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.9771;0.9943;0.9856;0.0048
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.9770;0.9944;0.9856;0.0044
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.9770;0.9944;0.9856;0.0043
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.9854;0.9888;0.9871;0.0072
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9896;0.9814;0.9855;0.0101
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9937;0.9647;0.9789;0.0167
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9954;0.9489;0.9716;0.0239
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9961;0.9347;0.9645;0.0290
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9965;0.9208;0.9571;0.0350
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9969;0.9062;0.9494;0.0467
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9972;0.8925;0.9420;0.0508
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9974;0.8800;0.9350;0.0541
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9977;0.8677;0.9281;0.0603
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9977;0.8554;0.9211;0.0708
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9984;0.7456;0.8537;0.1322
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9987;0.6458;0.7844;0.1913
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9991;0.5467;0.7067;0.2477
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9993;0.4545;0.6248;0.3037
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9993;0.3637;0.5332;0.3723
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9994;0.2708;0.4260;0.4211
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9996;0.1807;0.3059;0.4670
Volleyball_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9994;0.0865;0.1591;0.4979
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.9803;0.9933;0.9868;0.0042
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.9805;0.9936;0.9870;0.0041
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.9804;0.9936;0.9870;0.0038
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.9879;0.9864;0.9871;0.0069
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.9911;0.9783;0.9846;0.0099
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9949;0.9578;0.9760;0.0162
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9958;0.9420;0.9682;0.0227
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9964;0.9285;0.9613;0.0289
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9969;0.9163;0.9548;0.0352
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9972;0.9029;0.9477;0.0420
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9974;0.8891;0.9402;0.0491
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9976;0.8770;0.9334;0.0556
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9978;0.8654;0.9269;0.0593
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9979;0.8527;0.9196;0.0702
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9987;0.7438;0.8525;0.1273
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9988;0.6405;0.7804;0.1921
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9991;0.5457;0.7059;0.2464
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9993;0.4533;0.6237;0.2977
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9993;0.3640;0.5336;0.3693
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9992;0.2749;0.4311;0.4168
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9991;0.1794;0.3041;0.4586
Volleyball_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9989;0.0908;0.1665;0.4937
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,0001_scale;0.9657;0.9929;0.9790;0.0051
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,0005_scale;0.9658;0.9946;0.9799;0.0045
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,001_scale;0.9656;0.9946;0.9798;0.0047
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,005_scale;0.9773;0.9915;0.9844;0.0071
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,01_scale;0.9845;0.9835;0.9840;0.0102
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,02_scale;0.9919;0.9684;0.9800;0.0165
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,03_scale;0.9943;0.9527;0.9731;0.0229
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,04_scale;0.9953;0.9404;0.9671;0.0287
Volleyball_VAE_2000_6000_3_OCSVM_RBF_0,05_scale;0.9961;0.9271;0.9603;0.0357
