Parameters;Precisao;Revocacao;F1-Score;Tempo
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9790;0.8992;0.9375;0.6760
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9780;0.9083;0.9418;0.9055
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9779;0.9080;0.9417;0.9197
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9780;0.9087;0.9421;0.9653
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9780;0.9087;0.9421;0.9848
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9789;0.9075;0.9418;1.0380
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9827;0.8998;0.9394;1.1468
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9846;0.8895;0.9346;1.3117
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9852;0.8788;0.9290;1.5030
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9860;0.8722;0.9257;1.6343
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9867;0.8658;0.9223;1.7930
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9873;0.8568;0.9174;1.8997
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9879;0.8502;0.9139;2.0362
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9880;0.8407;0.9085;2.2298
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9916;0.7017;0.8218;3.8216
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9925;0.5817;0.7335;5.4834
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9932;0.4865;0.6531;7.0729
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9938;0.3922;0.5625;8.6423
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9944;0.3115;0.4744;10.1368
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9951;0.2243;0.3660;11.5500
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9967;0.1490;0.2592;12.9833
Imports_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9973;0.0727;0.1356;14.3216
