Parameters;Precisao;Revocacao;F1-Score;Tempo
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5696;0.9974;0.7242;0.0042
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5691;0.9974;0.7238;0.0040
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5691;0.9973;0.7238;0.0040
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8986;0.9915;0.9425;0.0069
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9727;0.9825;0.9776;0.0103
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9828;0.9684;0.9755;0.0160
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9859;0.9556;0.9705;0.0223
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9875;0.9446;0.9656;0.0282
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9894;0.9306;0.9591;0.0351
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9903;0.9169;0.9522;0.0443
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9910;0.9047;0.9459;0.0504
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9917;0.8926;0.9395;0.0537
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9920;0.8812;0.9333;0.0591
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9925;0.8697;0.9270;0.0685
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9946;0.7663;0.8656;0.1319
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9951;0.6596;0.7933;0.1874
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9958;0.5604;0.7171;0.2494
Discrimination_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9962;0.4616;0.6307;0.3006
