Parameters;Precisao;Revocacao;F1-Score;Tempo
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9032;0.9002;0.9017;0.7134
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8994;0.9110;0.9051;0.9779
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8992;0.9107;0.9049;1.0300
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8988;0.9115;0.9051;1.1128
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8988;0.9115;0.9051;1.1293
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8992;0.9113;0.9052;1.1888
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9019;0.9065;0.9042;1.2552
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9066;0.9035;0.9051;1.3699
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9101;0.8970;0.9035;1.5184
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9125;0.8910;0.9016;1.6297
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9151;0.8830;0.8987;1.7598
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9180;0.8730;0.8949;1.9171
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9215;0.8645;0.8921;2.0747
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9252;0.8590;0.8909;2.2168
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9490;0.7752;0.8534;3.8682
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9614;0.6835;0.7990;5.4937
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9676;0.5942;0.7363;7.1047
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9722;0.4898;0.6514;8.6297
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9760;0.3790;0.5460;10.1348
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9793;0.2732;0.4273;11.6016
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9814;0.1715;0.2920;13.0447
Investigation_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9797;0.0745;0.1385;14.5065
