Parameters;Precisao;Revocacao;F1-Score;Tempo
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6094;0.9874;0.7508;0.0057
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6056;0.9877;0.7486;0.0052
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6069;0.9916;0.7509;0.0057
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8620;0.9910;0.9205;0.0083
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9056;0.9858;0.9434;0.0110
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9384;0.9735;0.9553;0.0171
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9521;0.9651;0.9582;0.0236
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9594;0.9551;0.9570;0.0294
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9658;0.9448;0.9550;0.0362
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9699;0.9358;0.9524;0.0439
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9727;0.9247;0.9479;0.0478
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9752;0.9148;0.9439;0.0538
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9777;0.9038;0.9391;0.0592
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9794;0.8910;0.9330;0.0697
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9876;0.7876;0.8762;0.1316
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9896;0.6863;0.8103;0.1903
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9908;0.5881;0.7379;0.2464
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9914;0.4922;0.6576;0.2972
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9919;0.3908;0.5604;0.3697
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9927;0.2951;0.4547;0.4116
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9927;0.2002;0.3330;0.4529
Regulations_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9935;0.1036;0.1875;0.4914
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6222;0.9971;0.7634;0.0048
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6216;0.9974;0.7631;0.0048
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6219;0.9975;0.7634;0.0049
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8602;0.9909;0.9189;0.0074
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9074;0.9848;0.9431;0.0106
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9303;0.9746;0.9509;0.0164
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9443;0.9643;0.9534;0.0229
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9531;0.9538;0.9529;0.0296
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9619;0.9428;0.9519;0.0355
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9664;0.9322;0.9487;0.0446
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9712;0.9231;0.9463;0.0492
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9741;0.9108;0.9412;0.0528
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9763;0.8993;0.9361;0.0597
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9775;0.8897;0.9314;0.0704
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9861;0.7820;0.8721;0.1295
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9880;0.6795;0.8051;0.1890
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9892;0.5784;0.7298;0.2441
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9901;0.4810;0.6473;0.2981
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9906;0.3837;0.5530;0.3678
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9910;0.2906;0.4491;0.4125
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9911;0.1966;0.3278;0.4544
Regulations_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9927;0.0954;0.1738;0.4873
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6316;0.9980;0.7703;0.0045
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6308;0.9981;0.7698;0.0044
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6303;0.9982;0.7696;0.0044
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8648;0.9915;0.9227;0.0077
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9179;0.9844;0.9496;0.0107
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9478;0.9731;0.9601;0.0172
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9589;0.9643;0.9614;0.0220
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9671;0.9537;0.9602;0.0280
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9724;0.9422;0.9570;0.0349
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9762;0.9298;0.9524;0.0440
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9784;0.9190;0.9477;0.0483
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9804;0.9075;0.9425;0.0538
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9823;0.8964;0.9373;0.0590
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9833;0.8861;0.9321;0.0707
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9889;0.7792;0.8715;0.1275
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9910;0.6720;0.8007;0.1898
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9919;0.5694;0.7232;0.2453
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9926;0.4735;0.6410;0.3017
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9934;0.3784;0.5477;0.3688
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9935;0.2842;0.4416;0.4127
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9943;0.1943;0.3249;0.4567
Regulations_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9931;0.0981;0.1784;0.4944
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5713;0.9979;0.7249;0.0050
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5651;0.9983;0.7208;0.0048
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5650;0.9982;0.7207;0.0051
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8163;0.9939;0.8951;0.0069
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8727;0.9880;0.9265;0.0106
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9206;0.9777;0.9482;0.0162
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9409;0.9677;0.9541;0.0220
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9526;0.9593;0.9559;0.0289
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9594;0.9520;0.9556;0.0366
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9643;0.9434;0.9537;0.0444
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9682;0.9357;0.9516;0.0481
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9715;0.9258;0.9481;0.0524
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9742;0.9169;0.9446;0.0587
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9759;0.9063;0.9398;0.0690
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9858;0.8087;0.8884;0.1281
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9889;0.7069;0.8244;0.1945
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9904;0.6067;0.7523;0.2463
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9910;0.5036;0.6676;0.3005
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9918;0.4044;0.5743;0.3672
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9924;0.3045;0.4658;0.4219
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9929;0.2055;0.3404;0.4555
Regulations_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9913;0.0998;0.1813;0.5020
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5777;0.9982;0.7302;0.0049
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5759;0.9982;0.7289;0.0046
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5760;0.9981;0.7290;0.0047
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.8542;0.9930;0.9178;0.0071
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.9089;0.9871;0.9462;0.0110
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9381;0.9772;0.9572;0.0167
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9512;0.9686;0.9598;0.0234
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9623;0.9586;0.9604;0.0283
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9685;0.9490;0.9586;0.0342
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9726;0.9400;0.9560;0.0445
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9757;0.9301;0.9524;0.0467
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9781;0.9207;0.9485;0.0529
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9801;0.9122;0.9449;0.0583
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9812;0.9021;0.9400;0.0696
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9878;0.7936;0.8800;0.1275
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9904;0.6950;0.8167;0.1895
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9915;0.5900;0.7397;0.2455
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9922;0.4882;0.6543;0.2968
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9929;0.3877;0.5575;0.3700
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9941;0.2922;0.4514;0.4125
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9940;0.1998;0.3325;0.4570
Regulations_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9938;0.0998;0.1812;0.4896
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,0001_scale;0.5577;0.9957;0.7127;0.0053
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,0005_scale;0.5467;0.9968;0.7052;0.0049
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,001_scale;0.5472;0.9968;0.7056;0.0052
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,005_scale;0.7043;0.9947;0.8242;0.0077
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,01_scale;0.7869;0.9913;0.8769;0.0105
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,02_scale;0.8472;0.9830;0.9098;0.0162
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,03_scale;0.8726;0.9765;0.9215;0.0223
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,04_scale;0.8888;0.9694;0.9272;0.0291
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,05_scale;0.9018;0.9622;0.9309;0.0368
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,06_scale;0.9168;0.9540;0.9349;0.0441
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,07_scale;0.9278;0.9461;0.9369;0.0511
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,08_scale;0.9370;0.9384;0.9377;0.0530
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,09_scale;0.9428;0.9309;0.9368;0.0589
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,1_scale;0.9492;0.9221;0.9354;0.0697
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,2_scale;0.9780;0.8281;0.8968;0.1291
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,3_scale;0.9852;0.7275;0.8368;0.1846
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,4_scale;0.9876;0.6291;0.7684;0.2409
Regulations_VAE_2000_6000_3_OCSVM_RBF_0,5_scale;0.9895;0.5259;0.6865;0.2955
