Parameters;Precisao;Revocacao;F1-Score;Tempo
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,0001_scale;0.6275;0.9971;0.7651;0.0042
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,0005_scale;0.6270;0.9975;0.7648;0.0037
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,001_scale;0.6267;0.9975;0.7647;0.0040
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,005_scale;0.6517;0.9967;0.7823;0.0066
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,01_scale;0.6803;0.9955;0.8020;0.0082
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,02_scale;0.8324;0.9866;0.9007;0.0124
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,03_scale;0.8898;0.9756;0.9295;0.0163
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,04_scale;0.9206;0.9666;0.9422;0.0207
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,05_scale;0.9396;0.9556;0.9472;0.0272
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,06_scale;0.9504;0.9408;0.9453;0.0307
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,07_scale;0.9577;0.9291;0.9428;0.0352
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,08_scale;0.9639;0.9156;0.9389;0.0430
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,09_scale;0.9694;0.9015;0.9340;0.0451
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,1_scale;0.9730;0.8898;0.9293;0.0496
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,2_scale;0.9872;0.7678;0.8635;0.0942
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,3_scale;0.9911;0.6582;0.7906;0.1364
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,4_scale;0.9932;0.5598;0.7155;0.1738
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,5_scale;0.9944;0.4658;0.6339;0.2179
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,6_scale;0.9953;0.3743;0.5433;0.2517
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,7_scale;0.9961;0.2768;0.4327;0.2958
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,8_scale;0.9973;0.1857;0.3126;0.3270
Sailing_VAE_1665_4997_8_OCSVM_RBF_0,9_scale;0.9971;0.0927;0.1694;0.3465
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,0001_scale;0.6824;0.9975;0.8075;0.0036
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,0005_scale;0.6808;0.9976;0.8065;0.0035
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,001_scale;0.6808;0.9976;0.8065;0.0036
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,005_scale;0.7112;0.9952;0.8267;0.0058
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,01_scale;0.7561;0.9936;0.8566;0.0078
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,02_scale;0.8750;0.9825;0.9254;0.0123
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,03_scale;0.9206;0.9683;0.9437;0.0169
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,04_scale;0.9441;0.9518;0.9479;0.0216
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,05_scale;0.9549;0.9407;0.9477;0.0246
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,06_scale;0.9617;0.9284;0.9447;0.0294
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,07_scale;0.9680;0.9136;0.9400;0.0350
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,08_scale;0.9716;0.9006;0.9347;0.0416
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,09_scale;0.9750;0.8879;0.9293;0.0416
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,1_scale;0.9777;0.8752;0.9236;0.0470
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,2_scale;0.9888;0.7506;0.8534;0.0919
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,3_scale;0.9919;0.6459;0.7822;0.1360
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,4_scale;0.9936;0.5376;0.6976;0.1718
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,5_scale;0.9944;0.4396;0.6095;0.2112
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,6_scale;0.9953;0.3421;0.5091;0.2477
Sailing_VAE_1665_4997_9_OCSVM_RBF_0,7_scale;0.9952;0.2502;0.3997;0.2902
