Parameters;Precisao;Revocacao;F1-Score;Tempo
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6378;0.9971;0.7767;0.0044
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6377;0.9971;0.7767;0.0041
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6377;0.9971;0.7767;0.0041
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7338;0.9894;0.8403;0.0072
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7877;0.9819;0.8712;0.0104
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8350;0.9716;0.8949;0.0163
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8680;0.9579;0.9074;0.0226
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.8884;0.9421;0.9112;0.0287
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9003;0.9276;0.9103;0.0345
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9104;0.9126;0.9081;0.0432
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9178;0.8964;0.9034;0.0502
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9229;0.8803;0.8975;0.0524
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9270;0.8661;0.8919;0.0577
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9305;0.8523;0.8859;0.0687
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9504;0.7159;0.8124;0.1256
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9589;0.5969;0.7304;0.1884
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9642;0.4949;0.6482;0.2431
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9691;0.4001;0.5603;0.3017
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9735;0.3089;0.4633;0.3695
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9753;0.2263;0.3620;0.4149
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9777;0.1506;0.2575;0.4594
Pandemic_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9785;0.0761;0.1398;0.4895
Pandemic_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6655;0.9800;0.7922;0.0052
Pandemic_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6700;0.9940;0.8002;0.0053
Pandemic_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6702;0.9950;0.8006;0.0052
Pandemic_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7240;0.9908;0.8362;0.0076
Pandemic_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7744;0.9836;0.8659;0.0105
Pandemic_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8302;0.9733;0.8953;0.0169
Pandemic_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8710;0.9605;0.9131;0.0227
