Parameters;Precisao;Revocacao;F1-Score;Tempo
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6103;0.9965;0.7550;0.0057
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6112;0.9966;0.7557;0.0046
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6111;0.9966;0.7556;0.0051
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6923;0.9919;0.8143;0.0077
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7768;0.9838;0.8671;0.0109
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8467;0.9684;0.9033;0.0174
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8730;0.9568;0.9128;0.0232
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8889;0.9465;0.9167;0.0304
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9017;0.9348;0.9178;0.0352
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9119;0.9230;0.9173;0.0458
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9195;0.9098;0.9145;0.0485
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9258;0.8974;0.9112;0.0547
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9299;0.8853;0.9069;0.0607
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9348;0.8721;0.9023;0.0732
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9548;0.7494;0.8396;0.1327
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9643;0.6428;0.7713;0.1905
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9685;0.5458;0.6980;0.2497
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9707;0.4588;0.6230;0.2974
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9725;0.3667;0.5323;0.3655
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9737;0.2720;0.4249;0.4186
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9742;0.1832;0.3082;0.4658
Investigation_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9744;0.0894;0.1636;0.4944
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6034;0.9983;0.7504;0.0043
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6029;0.9984;0.7501;0.0043
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6025;0.9984;0.7498;0.0040
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.6950;0.9928;0.8151;0.0067
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.7851;0.9844;0.8725;0.0100
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8497;0.9713;0.9061;0.0161
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8785;0.9571;0.9159;0.0222
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8951;0.9423;0.9179;0.0282
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9082;0.9309;0.9193;0.0348
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9179;0.9184;0.9180;0.0445
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9255;0.9039;0.9145;0.0482
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9322;0.8889;0.9099;0.0527
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9363;0.8751;0.9045;0.0581
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9403;0.8609;0.8988;0.0704
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9584;0.7426;0.8366;0.1283
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9661;0.6349;0.7660;0.1885
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9699;0.5370;0.6909;0.2465
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9721;0.4447;0.6100;0.2986
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9727;0.3507;0.5153;0.3661
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9742;0.2664;0.4182;0.4158
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9754;0.1765;0.2988;0.4603
Investigation_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9750;0.0846;0.1557;0.4852
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5256;0.9985;0.6887;0.0048
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5254;0.9985;0.6885;0.0042
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5254;0.9985;0.6885;0.0041
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.5749;0.9950;0.7286;0.0068
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7170;0.9838;0.8289;0.0103
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8075;0.9665;0.8799;0.0170
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8551;0.9540;0.9019;0.0228
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8762;0.9443;0.9090;0.0286
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.8908;0.9341;0.9119;0.0349
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9024;0.9218;0.9120;0.0435
Investigation_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9103;0.9105;0.9104;0.0484
