Parameters;Precisao;Revocacao;F1-Score;Tempo
Coal_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6144;0.9974;0.7589;0.0046
Coal_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6156;0.9979;0.7600;0.0043
Coal_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6154;0.9978;0.7599;0.0046
Coal_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8233;0.9933;0.8989;0.0070
Coal_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9346;0.9873;0.9602;0.0105
Coal_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9761;0.9731;0.9746;0.0164
Coal_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9881;0.9606;0.9742;0.0221
Coal_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9922;0.9478;0.9695;0.0288
Coal_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9941;0.9368;0.9646;0.0347
Coal_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9951;0.9261;0.9593;0.0433
Coal_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9955;0.9173;0.9548;0.0492
Coal_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9960;0.9063;0.9490;0.0532
Coal_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9962;0.8978;0.9444;0.0593
Coal_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9966;0.8865;0.9384;0.0696
Coal_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9980;0.7857;0.8792;0.1311
Coal_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9987;0.6792;0.8085;0.1939
Coal_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9989;0.5778;0.7320;0.2476
Coal_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9991;0.4822;0.6504;0.3022
Coal_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9992;0.3840;0.5547;0.3780
Coal_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9993;0.2898;0.4491;0.4279
Coal_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9994;0.1974;0.3296;0.4641
Coal_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9994;0.1025;0.1857;0.5012
Coal_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6170;0.9977;0.7597;0.0046
Coal_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6150;0.9980;0.7582;0.0048
Coal_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6147;0.9981;0.7580;0.0056
Coal_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8035;0.9938;0.8860;0.0078
Coal_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9137;0.9866;0.9480;0.0102
Coal_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9724;0.9737;0.9730;0.0163
Coal_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9875;0.9597;0.9734;0.0222
Coal_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9911;0.9496;0.9699;0.0279
Coal_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9936;0.9374;0.9647;0.0347
Coal_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9949;0.9271;0.9598;0.0418
Coal_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9957;0.9162;0.9543;0.0487
Coal_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9961;0.9059;0.9488;0.0547
Coal_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9965;0.8931;0.9420;0.0611
Coal_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9968;0.8816;0.9356;0.0701
Coal_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9979;0.7750;0.8724;0.1294
Coal_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9985;0.6738;0.8045;0.1881
Coal_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9991;0.5757;0.7304;0.2457
Coal_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9991;0.4818;0.6499;0.3004
Coal_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9992;0.3836;0.5543;0.3697
Coal_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9990;0.2871;0.4459;0.4169
Coal_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9992;0.1919;0.3218;0.4555
Coal_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9998;0.0937;0.1712;0.4921
Coal_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5333;0.9967;0.6944;0.0055
Coal_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5380;0.9970;0.6982;0.0046
Coal_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5382;0.9970;0.6982;0.0049
Coal_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6037;0.9934;0.7502;0.0076
Coal_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7339;0.9863;0.8386;0.0105
Coal_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9234;0.9747;0.9475;0.0164
Coal_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9824;0.9616;0.9718;0.0231
Coal_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9900;0.9511;0.9701;0.0287
Coal_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9931;0.9401;0.9658;0.0341
Coal_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9945;0.9293;0.9608;0.0448
Coal_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9954;0.9197;0.9561;0.0495
Coal_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9959;0.9094;0.9507;0.0534
Coal_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9965;0.8996;0.9455;0.0591
Coal_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9968;0.8888;0.9397;0.0694
Coal_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9982;0.7862;0.8796;0.1307
Coal_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9985;0.6920;0.8175;0.1916
Coal_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9990;0.6002;0.7498;0.2492
Coal_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9991;0.5045;0.6705;0.3021
Coal_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9992;0.4099;0.5813;0.3706
Coal_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9992;0.3042;0.4663;0.4199
Coal_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9994;0.2030;0.3373;0.4690
Coal_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9992;0.0986;0.1793;0.5003
Coal_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5352;0.9979;0.6966;0.0046
Coal_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5355;0.9983;0.6970;0.0040
Coal_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5355;0.9983;0.6970;0.0043
Coal_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.7111;0.9947;0.8265;0.0072
Coal_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.8490;0.9866;0.9106;0.0103
Coal_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9611;0.9728;0.9669;0.0166
Coal_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9881;0.9607;0.9742;0.0223
Coal_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9921;0.9482;0.9696;0.0283
Coal_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9943;0.9377;0.9652;0.0342
Coal_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9955;0.9269;0.9600;0.0432
Coal_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9959;0.9168;0.9547;0.0495
Coal_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9963;0.9065;0.9493;0.0551
Coal_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9966;0.8971;0.9442;0.0599
Coal_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9968;0.8877;0.9390;0.0720
Coal_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9982;0.7811;0.8764;0.1315
Coal_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9986;0.6832;0.8113;0.1918
Coal_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9987;0.5879;0.7401;0.2510
Coal_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9989;0.4914;0.6588;0.3019
Coal_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9991;0.3935;0.5645;0.3728
Coal_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9990;0.2981;0.4592;0.4184
Coal_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9990;0.2028;0.3371;0.4630
Coal_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9990;0.1018;0.1846;0.5022
Coal_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5695;0.9974;0.7241;0.0048
Coal_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5715;0.9975;0.7256;0.0048
Coal_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5717;0.9976;0.7258;0.0049
Coal_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7154;0.9945;0.8279;0.0071
Coal_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8616;0.9866;0.9171;0.0103
Coal_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9580;0.9728;0.9651;0.0165
Coal_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9867;0.9609;0.9736;0.0224
Coal_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9920;0.9479;0.9695;0.0291
Coal_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9939;0.9372;0.9647;0.0347
Coal_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9951;0.9259;0.9592;0.0441
Coal_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9956;0.9165;0.9544;0.0495
Coal_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9961;0.9053;0.9485;0.0534
Coal_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9966;0.8950;0.9430;0.0602
Coal_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9970;0.8841;0.9372;0.0705
Coal_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9982;0.7820;0.8769;0.1297
Coal_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9988;0.6805;0.8094;0.1905
Coal_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9989;0.5823;0.7357;0.2474
Coal_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9990;0.4834;0.6514;0.3013
Coal_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9991;0.3890;0.5599;0.3694
Coal_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9990;0.2923;0.4522;0.4158
Coal_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9992;0.1943;0.3253;0.4577
Coal_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9997;0.0966;0.1761;0.4980
Coal_VAE_2000_6000_4_OCSVM_RBF_0,0001_scale;0.5419;0.9959;0.6982;0.0051
Coal_VAE_2000_6000_4_OCSVM_RBF_0,0005_scale;0.5330;0.9970;0.6928;0.0045
Coal_VAE_2000_6000_4_OCSVM_RBF_0,001_scale;0.5343;0.9970;0.6937;0.0047
Coal_VAE_2000_6000_4_OCSVM_RBF_0,005_scale;0.5483;0.9944;0.7046;0.0074
Coal_VAE_2000_6000_4_OCSVM_RBF_0,01_scale;0.5808;0.9862;0.7295;0.0113
Coal_VAE_2000_6000_4_OCSVM_RBF_0,02_scale;0.9223;0.9754;0.9478;0.0167
Coal_VAE_2000_6000_4_OCSVM_RBF_0,03_scale;0.9861;0.9620;0.9739;0.0231
Coal_VAE_2000_6000_4_OCSVM_RBF_0,04_scale;0.9903;0.9526;0.9711;0.0301
Coal_VAE_2000_6000_4_OCSVM_RBF_0,05_scale;0.9925;0.9431;0.9672;0.0346
Coal_VAE_2000_6000_4_OCSVM_RBF_0,06_scale;0.9937;0.9334;0.9626;0.0425
Coal_VAE_2000_6000_4_OCSVM_RBF_0,07_scale;0.9949;0.9220;0.9571;0.0478
Coal_VAE_2000_6000_4_OCSVM_RBF_0,08_scale;0.9955;0.9127;0.9523;0.0530
Coal_VAE_2000_6000_4_OCSVM_RBF_0,09_scale;0.9960;0.9018;0.9465;0.0603
Coal_VAE_2000_6000_4_OCSVM_RBF_0,1_scale;0.9963;0.8913;0.9408;0.0692
Coal_VAE_2000_6000_4_OCSVM_RBF_0,2_scale;0.9980;0.7960;0.8856;0.1290
Coal_VAE_2000_6000_4_OCSVM_RBF_0,3_scale;0.9984;0.6979;0.8216;0.1901
Coal_VAE_2000_6000_4_OCSVM_RBF_0,4_scale;0.9986;0.6027;0.7517;0.2464
Coal_VAE_2000_6000_4_OCSVM_RBF_0,5_scale;0.9989;0.5039;0.6698;0.3015
Coal_VAE_2000_6000_4_OCSVM_RBF_0,6_scale;0.9991;0.4038;0.5751;0.3718
Coal_VAE_2000_6000_4_OCSVM_RBF_0,7_scale;0.9992;0.3034;0.4655;0.4159
Coal_VAE_2000_6000_4_OCSVM_RBF_0,8_scale;0.9992;0.2058;0.3412;0.4597
Coal_VAE_2000_6000_4_OCSVM_RBF_0,9_scale;0.9995;0.1037;0.1879;0.4978
Coal_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.5361;0.9928;0.6953;0.0054
Coal_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.5260;0.9968;0.6885;0.0048
Coal_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.5280;0.9970;0.6902;0.0051
Coal_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.5661;0.9938;0.7201;0.0072
Coal_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.6766;0.9866;0.7990;0.0104
Coal_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.9192;0.9737;0.9448;0.0171
Coal_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.9867;0.9604;0.9734;0.0231
Coal_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.9915;0.9514;0.9710;0.0288
Coal_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.9936;0.9401;0.9661;0.0344
Coal_VAE_2000_6000_5_OCSVM_RBF_0,06_scale;0.9950;0.9297;0.9612;0.0435
Coal_VAE_2000_6000_5_OCSVM_RBF_0,07_scale;0.9957;0.9195;0.9561;0.0492
Coal_VAE_2000_6000_5_OCSVM_RBF_0,08_scale;0.9962;0.9084;0.9503;0.0525
Coal_VAE_2000_6000_5_OCSVM_RBF_0,09_scale;0.9967;0.8996;0.9457;0.0592
Coal_VAE_2000_6000_5_OCSVM_RBF_0,1_scale;0.9968;0.8897;0.9402;0.0682
Coal_VAE_2000_6000_5_OCSVM_RBF_0,2_scale;0.9981;0.7890;0.8813;0.1285
Coal_VAE_2000_6000_5_OCSVM_RBF_0,3_scale;0.9986;0.6941;0.8190;0.1899
Coal_VAE_2000_6000_5_OCSVM_RBF_0,4_scale;0.9988;0.5991;0.7489;0.2467
Coal_VAE_2000_6000_5_OCSVM_RBF_0,5_scale;0.9992;0.5009;0.6673;0.2999
Coal_VAE_2000_6000_5_OCSVM_RBF_0,6_scale;0.9992;0.4005;0.5717;0.3706
Coal_VAE_2000_6000_5_OCSVM_RBF_0,7_scale;0.9990;0.3012;0.4627;0.4163
Coal_VAE_2000_6000_5_OCSVM_RBF_0,8_scale;0.9994;0.2028;0.3370;0.4618
Coal_VAE_2000_6000_5_OCSVM_RBF_0,9_scale;0.9993;0.1013;0.1839;0.4954
Coal_VAE_2000_6000_1_OCSVM_RBF_0,0001_scale;0.5632;0.9964;0.7169;0.0058
Coal_VAE_2000_6000_1_OCSVM_RBF_0,0005_scale;0.5597;0.9967;0.7144;0.0057
Coal_VAE_2000_6000_1_OCSVM_RBF_0,001_scale;0.5577;0.9966;0.7129;0.0056
Coal_VAE_2000_6000_1_OCSVM_RBF_0,005_scale;0.5690;0.9938;0.7213;0.0077
Coal_VAE_2000_6000_1_OCSVM_RBF_0,01_scale;0.5996;0.9884;0.7421;0.0104
Coal_VAE_2000_6000_1_OCSVM_RBF_0,02_scale;0.8296;0.9763;0.8921;0.0174
Coal_VAE_2000_6000_1_OCSVM_RBF_0,03_scale;0.9263;0.9635;0.9401;0.0235
Coal_VAE_2000_6000_1_OCSVM_RBF_0,04_scale;0.9410;0.9535;0.9431;0.0295
Coal_VAE_2000_6000_1_OCSVM_RBF_0,05_scale;0.9475;0.9435;0.9416;0.0348
Coal_VAE_2000_6000_1_OCSVM_RBF_0,06_scale;0.9516;0.9335;0.9388;0.0472
Coal_VAE_2000_6000_1_OCSVM_RBF_0,07_scale;0.9544;0.9244;0.9358;0.0491
Coal_VAE_2000_6000_1_OCSVM_RBF_0,08_scale;0.9568;0.9155;0.9325;0.0529
Coal_VAE_2000_6000_1_OCSVM_RBF_0,09_scale;0.9594;0.9055;0.9288;0.0590
Coal_VAE_2000_6000_1_OCSVM_RBF_0,1_scale;0.9612;0.8951;0.9244;0.0687
Coal_VAE_2000_6000_1_OCSVM_RBF_0,2_scale;0.9715;0.7988;0.8751;0.1272
Coal_VAE_2000_6000_1_OCSVM_RBF_0,3_scale;0.9754;0.6983;0.8129;0.1864
Coal_VAE_2000_6000_1_OCSVM_RBF_0,4_scale;0.9785;0.5988;0.7423;0.2484
Coal_VAE_2000_6000_1_OCSVM_RBF_0,5_scale;0.9808;0.4950;0.6576;0.2984
Coal_VAE_2000_6000_1_OCSVM_RBF_0,6_scale;0.9823;0.3941;0.5622;0.3650
Coal_VAE_2000_6000_1_OCSVM_RBF_0,7_scale;0.9835;0.2912;0.4491;0.4131
Coal_VAE_2000_6000_1_OCSVM_RBF_0,8_scale;0.9864;0.1990;0.3309;0.4488
Coal_VAE_2000_6000_1_OCSVM_RBF_0,9_scale;0.9874;0.1013;0.1837;0.4832
Coal_VAE_2000_6000_2_OCSVM_RBF_0,0001_scale;0.5419;0.9937;0.6983;0.0054
Coal_VAE_2000_6000_2_OCSVM_RBF_0,0005_scale;0.5533;0.9977;0.7078;0.0053
Coal_VAE_2000_6000_2_OCSVM_RBF_0,001_scale;0.5527;0.9977;0.7077;0.0051
Coal_VAE_2000_6000_2_OCSVM_RBF_0,005_scale;0.5612;0.9940;0.7135;0.0078
Coal_VAE_2000_6000_2_OCSVM_RBF_0,01_scale;0.5917;0.9883;0.7336;0.0107
Coal_VAE_2000_6000_2_OCSVM_RBF_0,02_scale;0.9134;0.9766;0.9403;0.0166
Coal_VAE_2000_6000_2_OCSVM_RBF_0,03_scale;0.9813;0.9655;0.9733;0.0227
Coal_VAE_2000_6000_2_OCSVM_RBF_0,04_scale;0.9867;0.9558;0.9710;0.0289
Coal_VAE_2000_6000_2_OCSVM_RBF_0,05_scale;0.9894;0.9469;0.9677;0.0346
Coal_VAE_2000_6000_2_OCSVM_RBF_0,06_scale;0.9910;0.9370;0.9632;0.0447
Coal_VAE_2000_6000_2_OCSVM_RBF_0,07_scale;0.9922;0.9272;0.9586;0.0494
Coal_VAE_2000_6000_2_OCSVM_RBF_0,08_scale;0.9934;0.9169;0.9536;0.0534
Coal_VAE_2000_6000_2_OCSVM_RBF_0,09_scale;0.9944;0.9073;0.9488;0.0593
Coal_VAE_2000_6000_2_OCSVM_RBF_0,1_scale;0.9952;0.8987;0.9445;0.0710
Coal_VAE_2000_6000_2_OCSVM_RBF_0,2_scale;0.9977;0.8004;0.8882;0.1290
Coal_VAE_2000_6000_2_OCSVM_RBF_0,3_scale;0.9984;0.6996;0.8227;0.1884
Coal_VAE_2000_6000_2_OCSVM_RBF_0,4_scale;0.9987;0.5978;0.7479;0.2473
