Parameters;Precisao;Revocacao;F1-Score;Tempo
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8502;0.9018;0.8752;0.8712
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8427;0.9080;0.8741;1.1257
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8427;0.9087;0.8745;1.2160
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8433;0.9095;0.8751;1.2397
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8431;0.9087;0.8747;1.2615
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8431;0.9090;0.8748;1.2919
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8450;0.9067;0.8748;1.3410
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8509;0.9018;0.8756;1.4592
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8557;0.8930;0.8740;1.5953
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8613;0.8838;0.8724;1.7696
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8680;0.8780;0.8730;1.9087
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.8732;0.8702;0.8717;2.0254
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.8797;0.8610;0.8702;2.1777
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.8860;0.8518;0.8685;2.3426
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9323;0.7568;0.8354;3.8945
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9537;0.6490;0.7724;5.5425
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9674;0.5533;0.7039;7.1652
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9746;0.4545;0.6199;8.7554
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9839;0.3585;0.5255;10.2061
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9920;0.2670;0.4207;11.6017
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9960;0.1752;0.2980;12.9403
Nature_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9982;0.0958;0.1747;14.3214
