Parameters;Precisao;Revocacao;F1-Score;Tempo
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9245;0.9103;0.9173;0.8119
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9191;0.9180;0.9185;1.1068
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9192;0.9177;0.9185;1.1333
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9193;0.9180;0.9186;1.1802
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9192;0.9180;0.9186;1.2040
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9198;0.9177;0.9188;1.2451
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9221;0.9155;0.9188;1.3204
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9262;0.9125;0.9193;1.4266
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9296;0.9065;0.9179;1.5620
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9330;0.8975;0.9149;1.6861
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9368;0.8900;0.9128;1.8242
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9398;0.8848;0.9115;1.9632
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9422;0.8740;0.9068;2.1179
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9457;0.8640;0.9030;2.2672
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9664;0.7655;0.8543;3.9120
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9778;0.6757;0.7992;5.5595
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9866;0.5687;0.7215;7.0828
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9915;0.4620;0.6303;8.6398
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9940;0.3635;0.5323;10.2055
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9951;0.2512;0.4012;11.5967
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9969;0.1455;0.2539;13.0197
Regulations_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9984;0.0625;0.1176;14.3355
