Parameters;Precisao;Revocacao;F1-Score;Tempo
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8426;0.9223;0.8806;0.8015
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8354;0.9280;0.8793;1.0947
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8354;0.9280;0.8793;1.1226
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8353;0.9283;0.8793;1.1795
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8354;0.9283;0.8794;1.1919
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8361;0.9285;0.8799;1.2464
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8418;0.9253;0.8815;1.2875
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8469;0.9233;0.8834;1.4243
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8545;0.9153;0.8838;1.5209
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8621;0.9087;0.8848;1.6913
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8688;0.9022;0.8852;1.8236
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.8748;0.8952;0.8849;1.9519
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.8806;0.8860;0.8833;2.0928
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.8859;0.8755;0.8807;2.2655
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9191;0.7865;0.8476;3.9084
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9391;0.6990;0.8014;5.5770
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9497;0.6130;0.7451;7.1007
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9596;0.5080;0.6643;8.6312
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9677;0.4198;0.5855;10.3033
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9717;0.3185;0.4797;11.6311
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9746;0.2125;0.3489;13.0512
Law_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9809;0.1202;0.2142;14.3786
