Parameters;Precisao;Revocacao;F1-Score;Tempo
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6433;0.9988;0.7794;0.0052
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6419;0.9991;0.7787;0.0046
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6419;0.9991;0.7787;0.0048
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7487;0.9980;0.8521;0.0074
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9039;0.9942;0.9424;0.0107
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9424;0.9891;0.9607;0.0162
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9512;0.9798;0.9609;0.0229
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9544;0.9697;0.9578;0.0285
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9565;0.9607;0.9545;0.0351
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9577;0.9493;0.9494;0.0435
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9592;0.9384;0.9448;0.0474
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9601;0.9272;0.9396;0.0533
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9610;0.9164;0.9345;0.0593
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9621;0.9062;0.9298;0.0698
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9684;0.7949;0.8705;0.1243
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9724;0.6864;0.8025;0.1861
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9744;0.5874;0.7310;0.2418
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9767;0.4861;0.6476;0.2966
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9782;0.3852;0.5514;0.3609
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9794;0.2869;0.4429;0.4129
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9802;0.1849;0.3106;0.4526
Teachers_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9814;0.0923;0.1685;0.4883
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6968;0.9991;0.8158;0.0045
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6943;0.9994;0.8142;0.0045
Teachers_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6943;0.9994;0.8142;0.0049
