Parameters;Precisao;Revocacao;F1-Score;Tempo
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9660;0.9295;0.9474;0.6112
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9651;0.9333;0.9489;0.7839
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9651;0.9337;0.9492;0.8267
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9652;0.9337;0.9492;0.8592
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9652;0.9337;0.9492;0.8702
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9652;0.9333;0.9490;0.9461
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9669;0.9255;0.9457;1.0829
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9685;0.9183;0.9427;1.2079
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9703;0.9133;0.9409;1.3318
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9719;0.9070;0.9383;1.4796
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9735;0.8975;0.9340;1.6336
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9753;0.8878;0.9295;1.7854
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9765;0.8750;0.9230;1.8700
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9785;0.8612;0.9161;2.0448
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9859;0.7582;0.8572;3.7415
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9894;0.6643;0.7948;5.4699
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9917;0.5743;0.7274;6.9947
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9943;0.4805;0.6479;8.5884
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9957;0.3777;0.5477;10.1733
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9963;0.2632;0.4165;11.7302
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9962;0.1640;0.2816;13.0501
Prison_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9961;0.0755;0.1404;14.3639
