Parameters;Precisao;Revocacao;F1-Score;Tempo
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5721;0.9986;0.7262;0.0048
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5727;0.9986;0.7268;0.0050
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5727;0.9987;0.7268;0.0043
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8090;0.9954;0.8905;0.0071
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9537;0.9930;0.9728;0.0101
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9885;0.9851;0.9868;0.0168
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9946;0.9747;0.9845;0.0228
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9963;0.9631;0.9794;0.0281
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9970;0.9527;0.9743;0.0347
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9976;0.9419;0.9689;0.0433
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9978;0.9337;0.9647;0.0473
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9980;0.9251;0.9601;0.0529
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9982;0.9154;0.9550;0.0586
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9982;0.9069;0.9503;0.0696
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9991;0.8208;0.9012;0.1256
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9995;0.7259;0.8409;0.1881
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9996;0.6263;0.7699;0.2455
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9996;0.5274;0.6902;0.2931
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9997;0.4238;0.5951;0.3643
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9997;0.3186;0.4831;0.4135
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9998;0.2146;0.3531;0.4596
Earthquake_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9998;0.1064;0.1920;0.4906
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6431;0.9979;0.7794;0.0052
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6409;0.9981;0.7779;0.0046
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6413;0.9981;0.7782;0.0046
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8498;0.9951;0.9135;0.0073
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9586;0.9906;0.9737;0.0101
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9894;0.9813;0.9853;0.0170
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9932;0.9722;0.9826;0.0221
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9950;0.9609;0.9776;0.0280
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9958;0.9511;0.9729;0.0361
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9963;0.9397;0.9672;0.0440
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9968;0.9295;0.9620;0.0497
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9972;0.9182;0.9560;0.0533
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9975;0.9087;0.9510;0.0611
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9978;0.8988;0.9457;0.0697
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9988;0.8019;0.8895;0.1287
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9990;0.7035;0.8256;0.1859
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9992;0.6072;0.7553;0.2446
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9994;0.5055;0.6714;0.2978
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9994;0.4060;0.5772;0.3648
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9995;0.3078;0.4704;0.4162
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9995;0.2025;0.3364;0.4599
Earthquake_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9997;0.1031;0.1868;0.4821
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5558;0.9986;0.7108;0.0049
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5575;0.9985;0.7118;0.0048
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5570;0.9986;0.7115;0.0047
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.7767;0.9955;0.8679;0.0072
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9200;0.9938;0.9548;0.0104
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9871;0.9879;0.9875;0.0165
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9933;0.9805;0.9868;0.0237
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9958;0.9708;0.9831;0.0289
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9967;0.9617;0.9789;0.0346
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9976;0.9514;0.9740;0.0454
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9979;0.9416;0.9689;0.0471
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9980;0.9336;0.9647;0.0537
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9984;0.9252;0.9604;0.0586
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9985;0.9175;0.9563;0.0707
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9994;0.8284;0.9059;0.1283
Earthquake_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9996;0.7311;0.8444;0.1900
