Parameters;Precisao;Revocacao;F1-Score;Tempo
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9265;0.8952;0.9106;0.8414
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9227;0.9077;0.9152;1.0918
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9224;0.9083;0.9153;1.1294
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9224;0.9085;0.9154;1.1800
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9224;0.9090;0.9157;1.2242
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9225;0.9083;0.9153;1.2501
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9246;0.9060;0.9152;1.3444
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9265;0.9010;0.9136;1.4455
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9290;0.8922;0.9102;1.5265
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9315;0.8838;0.9070;1.6121
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9334;0.8762;0.9039;1.7690
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9349;0.8665;0.8994;1.9694
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9373;0.8565;0.8951;2.1981
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9394;0.8522;0.8937;2.4110
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9601;0.7582;0.8473;3.8784
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9696;0.6552;0.7820;5.5485
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9763;0.5593;0.7111;7.1559
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9833;0.4565;0.6235;8.7292
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9875;0.3655;0.5335;10.1932
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9923;0.2612;0.4136;11.5646
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9943;0.1522;0.2641;12.9357
Game_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9984;0.0770;0.1430;14.1959
