Parameters;Precisao;Revocacao;F1-Score;Tempo
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9194;0.8830;0.9008;0.7542
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9178;0.8938;0.9056;1.0157
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9175;0.8940;0.9056;1.0691
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9173;0.8938;0.9054;1.1064
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9174;0.8938;0.9054;1.1455
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9187;0.8918;0.9050;1.1873
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9211;0.8845;0.9024;1.2658
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9247;0.8790;0.9013;1.4047
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9280;0.8740;0.9002;1.5135
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9319;0.8668;0.8982;1.5919
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9366;0.8562;0.8947;1.7638
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9403;0.8472;0.8913;1.9161
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9424;0.8373;0.8867;2.0843
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9451;0.8275;0.8824;2.1817
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9643;0.7177;0.8230;3.8657
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9777;0.6018;0.7450;5.5228
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9854;0.4825;0.6478;7.1290
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9893;0.3728;0.5415;8.6468
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9921;0.2782;0.4346;10.1562
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9930;0.1913;0.3207;11.6317
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9950;0.1090;0.1965;12.9829
Anniversary_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9955;0.0382;0.0737;14.3169
