Parameters;Precisao;Revocacao;F1-Score;Tempo
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9582;0.9048;0.9307;0.7664
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9563;0.9135;0.9344;1.0207
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9559;0.9135;0.9342;1.0832
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9560;0.9135;0.9343;1.1356
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9560;0.9133;0.9342;1.1609
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9563;0.9135;0.9344;1.2133
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9575;0.9097;0.9330;1.2712
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9601;0.9038;0.9311;1.3425
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9633;0.8975;0.9292;1.4637
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9657;0.8905;0.9266;1.6017
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9685;0.8810;0.9227;1.7443
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9706;0.8722;0.9188;1.9253
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9724;0.8648;0.9154;2.0745
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9737;0.8548;0.9103;2.2816
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9876;0.7508;0.8530;3.9245
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9940;0.6610;0.7940;5.5971
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9955;0.5593;0.7162;7.1145
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9965;0.4540;0.6238;8.6757
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9971;0.3660;0.5355;10.1219
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9976;0.2772;0.4339;11.5698
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9980;0.1770;0.3007;13.0034
Parks_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9981;0.0925;0.1693;14.3186
