Parameters;Precisao;Revocacao;F1-Score;Tempo
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,0001_scale;0.9824;0.9189;0.9496;0.5948
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,0005_scale;0.9815;0.9260;0.9529;0.8278
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,001_scale;0.9815;0.9263;0.9531;0.8718
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,005_scale;0.9815;0.9263;0.9531;0.9093
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,01_scale;0.9815;0.9263;0.9531;0.9275
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,02_scale;0.9815;0.9263;0.9531;0.9475
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,03_scale;0.9824;0.9240;0.9523;1.0212
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,04_scale;0.9837;0.9189;0.9502;1.0930
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,05_scale;0.9859;0.9141;0.9487;1.1950
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,06_scale;0.9875;0.9042;0.9440;1.3131
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,07_scale;0.9884;0.8962;0.9401;1.3496
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,08_scale;0.9892;0.8869;0.9352;1.4888
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,09_scale;0.9906;0.8787;0.9313;1.6326
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,1_scale;0.9921;0.8662;0.9249;1.7891
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,2_scale;0.9978;0.7786;0.8746;2.9811
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,3_scale;0.9989;0.6887;0.8153;4.3107
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,4_scale;0.9991;0.5937;0.7448;5.5297
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,5_scale;0.9995;0.4970;0.6639;6.7035
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,6_scale;0.9996;0.3785;0.5491;7.9041
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,7_scale;0.9997;0.2935;0.4537;8.9199
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,8_scale;1.0000;0.1894;0.3185;10.0762
Beverage_DistilBERTML_1763_5290_OCSVM_RBF_0,9_scale;1.0000;0.0936;0.1711;11.1366
