Parameters;Precisao;Revocacao;F1-Score;Tempo
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8847;0.9042;0.8944;0.7788
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8799;0.9117;0.8956;0.9899
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8796;0.9117;0.8954;1.0198
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8796;0.9117;0.8954;1.0913
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8795;0.9117;0.8953;1.1192
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8803;0.9117;0.8958;1.1660
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8829;0.9093;0.8959;1.2186
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8903;0.9048;0.8975;1.2784
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8974;0.8965;0.8969;1.4508
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9031;0.8888;0.8959;1.6007
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9082;0.8775;0.8926;1.7515
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9129;0.8695;0.8907;1.9482
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9174;0.8598;0.8877;2.1027
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9208;0.8478;0.8828;2.2317
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9469;0.7572;0.8415;3.9309
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9631;0.6555;0.7801;5.4964
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9759;0.5635;0.7145;7.0834
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9824;0.4788;0.6438;8.6058
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9881;0.3867;0.5559;10.1816
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9905;0.2930;0.4522;11.6210
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9924;0.2145;0.3528;13.1628
Party_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9938;0.1210;0.2157;14.3519
