Parameters;Precisao;Revocacao;F1-Score;Tempo
Diet_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7679;0.9966;0.8636;0.0052
Diet_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7665;0.9963;0.8627;0.0054
Diet_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7664;0.9967;0.8628;0.0054
Diet_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8434;0.9922;0.9080;0.0073
Diet_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8867;0.9869;0.9314;0.0107
Diet_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9374;0.9771;0.9565;0.0170
Diet_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9591;0.9678;0.9634;0.0233
Diet_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9713;0.9577;0.9644;0.0292
Diet_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9772;0.9491;0.9629;0.0344
Diet_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9805;0.9407;0.9601;0.0461
Diet_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9838;0.9329;0.9576;0.0496
Diet_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9855;0.9228;0.9530;0.0540
Diet_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9864;0.9151;0.9494;0.0586
Diet_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9881;0.9049;0.9446;0.0728
Diet_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9943;0.8116;0.8937;0.1281
Diet_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9959;0.7121;0.8303;0.1913
Diet_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9966;0.6102;0.7569;0.2489
Diet_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9969;0.5125;0.6768;0.2993
Diet_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9971;0.4120;0.5830;0.3650
Diet_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9977;0.3123;0.4756;0.4088
Diet_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9974;0.2101;0.3469;0.4545
Diet_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9980;0.0996;0.1810;0.4877
Diet_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7666;0.9978;0.8655;0.0044
Diet_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7679;0.9979;0.8663;0.0043
Diet_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7678;0.9979;0.8663;0.0043
Diet_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8682;0.9914;0.9243;0.0078
Diet_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8997;0.9855;0.9395;0.0105
Diet_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9482;0.9755;0.9616;0.0171
Diet_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9658;0.9667;0.9662;0.0225
Diet_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9731;0.9577;0.9653;0.0291
Diet_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9777;0.9486;0.9629;0.0353
Diet_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9808;0.9393;0.9596;0.0443
Diet_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9829;0.9304;0.9559;0.0481
Diet_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9844;0.9214;0.9519;0.0532
Diet_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9861;0.9116;0.9474;0.0589
Diet_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9872;0.9027;0.9431;0.0702
Diet_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9930;0.8093;0.8918;0.1272
Diet_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9947;0.7109;0.8291;0.1921
Diet_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9957;0.6090;0.7557;0.2482
Diet_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9961;0.5121;0.6764;0.3003
Diet_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9964;0.4131;0.5840;0.3670
Diet_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9966;0.3129;0.4762;0.4190
Diet_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9971;0.2129;0.3508;0.4597
Diet_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9976;0.1064;0.1922;0.4935
Diet_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.6288;0.9974;0.7702;0.0047
Diet_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.6307;0.9974;0.7716;0.0047
Diet_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.6305;0.9977;0.7715;0.0046
Diet_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6725;0.9914;0.8002;0.0072
Diet_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7241;0.9876;0.8335;0.0101
