Parameters;Precisao;Revocacao;F1-Score;Tempo
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9762;0.9123;0.9431;0.6736
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9752;0.9167;0.9451;0.8646
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9752;0.9163;0.9448;0.9083
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9753;0.9167;0.9451;0.9481
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9753;0.9167;0.9451;0.9719
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9758;0.9163;0.9451;1.0247
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9776;0.9107;0.9430;1.1407
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9789;0.9015;0.9386;1.2135
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9802;0.8922;0.9342;1.3792
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9812;0.8815;0.9287;1.5326
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9823;0.8755;0.9258;1.6643
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9837;0.8660;0.9211;1.7805
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9848;0.8565;0.9162;1.9342
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9862;0.8445;0.9098;2.0778
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9928;0.7382;0.8468;3.7466
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9961;0.6172;0.7622;5.3654
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9970;0.5108;0.6755;7.0126
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9983;0.4138;0.5850;8.5553
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9988;0.3280;0.4938;9.9837
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9992;0.2475;0.3967;11.4443
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9995;0.1475;0.2571;12.9042
Securities_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0625;0.1176;14.2569
