Parameters;Precisao;Revocacao;F1-Score;Tempo
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9349;0.8968;0.9154;0.8513
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9307;0.9097;0.9201;1.1804
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9310;0.9163;0.9236;1.2637
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9310;0.9173;0.9241;1.3592
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9309;0.9160;0.9234;1.3762
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9310;0.9173;0.9241;1.4113
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9313;0.9115;0.9213;1.4867
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9340;0.9067;0.9202;1.5820
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9374;0.9032;0.9200;1.7360
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9399;0.8948;0.9168;1.8812
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9427;0.8905;0.9159;2.0440
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9450;0.8800;0.9113;2.1409
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9469;0.8740;0.9090;2.2736
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9489;0.8670;0.9061;2.4560
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9665;0.7635;0.8531;3.9296
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9793;0.6637;0.7912;5.5365
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9871;0.5665;0.7199;7.1384
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9913;0.4755;0.6427;8.7508
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9942;0.3820;0.5519;10.2067
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9954;0.2880;0.4467;11.6378
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9965;0.1755;0.2984;13.0199
Environment_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9987;0.0762;0.1417;14.3536
