Parameters;Precisao;Revocacao;F1-Score;Tempo
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6061;0.9702;0.7441;0.0051
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6113;0.9952;0.7567;0.0052
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6112;0.9959;0.7568;0.0051
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7282;0.9925;0.8396;0.0074
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7763;0.9881;0.8694;0.0108
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8220;0.9770;0.8926;0.0165
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8531;0.9639;0.9049;0.0239
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8721;0.9513;0.9097;0.0293
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.8839;0.9407;0.9113;0.0365
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.8911;0.9308;0.9104;0.0459
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.8977;0.9186;0.9080;0.0483
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9044;0.9064;0.9054;0.0530
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9078;0.8968;0.9022;0.0609
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9110;0.8869;0.8988;0.0705
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9285;0.7883;0.8527;0.1285
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9379;0.6883;0.7939;0.1896
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9432;0.5897;0.7256;0.2445
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9467;0.4888;0.6447;0.3051
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9482;0.3874;0.5500;0.3678
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9516;0.2913;0.4458;0.4206
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9555;0.1910;0.3182;0.4589
Arrest_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9544;0.0970;0.1759;0.4962
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6413;0.9958;0.7794;0.0050
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6420;0.9963;0.7801;0.0046
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6420;0.9963;0.7801;0.0047
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7318;0.9924;0.8422;0.0072
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.7641;0.9881;0.8617;0.0103
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8231;0.9757;0.8929;0.0168
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8573;0.9637;0.9073;0.0233
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8743;0.9518;0.9114;0.0294
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.8858;0.9408;0.9125;0.0348
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.8931;0.9293;0.9108;0.0450
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.8994;0.9182;0.9086;0.0475
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9043;0.9064;0.9053;0.0530
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9081;0.8964;0.9022;0.0583
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9112;0.8863;0.8985;0.0690
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9269;0.7833;0.8490;0.1282
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9358;0.6835;0.7899;0.1916
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9408;0.5857;0.7219;0.2479
Arrest_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9438;0.4813;0.6373;0.3011
