Parameters;Precisao;Revocacao;F1-Score;Tempo
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9755;0.9035;0.9381;0.8392
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9742;0.9123;0.9422;1.1125
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9740;0.9117;0.9418;1.1517
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9739;0.9117;0.9418;1.2233
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9739;0.9117;0.9418;1.2532
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9741;0.9110;0.9415;1.2978
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9751;0.9045;0.9385;1.4005
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9762;0.9002;0.9367;1.4954
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9778;0.8940;0.9340;1.5861
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9785;0.8902;0.9323;1.7159
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9797;0.8822;0.9284;1.8545
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9807;0.8752;0.9250;2.0599
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9815;0.8665;0.9204;2.1669
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9822;0.8590;0.9165;2.3050
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9892;0.7745;0.8688;3.9553
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9938;0.6857;0.8115;5.5846
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9964;0.6005;0.7494;7.1487
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9972;0.5072;0.6725;8.6823
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9978;0.4273;0.5983;10.1214
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9980;0.3180;0.4823;11.6366
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9982;0.2218;0.3629;12.9920
Software_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9981;0.1190;0.2126;14.3760
