Parameters;Precisao;Revocacao;F1-Score;Tempo
Judge_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5968;0.9790;0.7373;0.0054
Judge_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5984;0.9877;0.7414;0.0049
Judge_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5993;0.9925;0.7435;0.0049
Judge_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8519;0.9816;0.9103;0.0074
Judge_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8881;0.9723;0.9266;0.0106
Judge_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9175;0.9573;0.9364;0.0173
Judge_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9277;0.9426;0.9345;0.0229
Judge_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9358;0.9300;0.9323;0.0283
Judge_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9413;0.9178;0.9289;0.0356
Judge_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9459;0.9033;0.9236;0.0445
Judge_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9498;0.8922;0.9196;0.0488
Judge_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9518;0.8808;0.9145;0.0521
Judge_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9540;0.8673;0.9081;0.0585
Judge_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9558;0.8544;0.9018;0.0699
Judge_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9658;0.7357;0.8346;0.1271
Judge_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9700;0.6298;0.7629;0.1862
Judge_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9730;0.5326;0.6871;0.2456
Judge_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9739;0.4354;0.6003;0.2936
Judge_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9754;0.3457;0.5093;0.3570
Judge_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9789;0.2573;0.4068;0.4093
Judge_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9801;0.1693;0.2880;0.4560
Judge_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9811;0.0837;0.1540;0.4869
