Parameters;Precisao;Revocacao;F1-Score;Tempo
Banking_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6819;0.9968;0.8063;0.0047
Banking_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6793;0.9969;0.8046;0.0040
Banking_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6799;0.9969;0.8050;0.0040
Banking_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8366;0.9889;0.9037;0.0070
Banking_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9376;0.9820;0.9591;0.0104
Banking_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9722;0.9713;0.9717;0.0163
Banking_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9779;0.9614;0.9696;0.0224
Banking_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9811;0.9505;0.9655;0.0291
Banking_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9828;0.9398;0.9608;0.0351
Banking_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9841;0.9288;0.9556;0.0445
Banking_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9849;0.9192;0.9509;0.0491
Banking_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9854;0.9099;0.9462;0.0524
Banking_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9858;0.8982;0.9399;0.0589
Banking_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9863;0.8885;0.9348;0.0695
Banking_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9880;0.7861;0.8755;0.1272
Banking_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9886;0.6887;0.8118;0.1905
Banking_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9889;0.5894;0.7385;0.2459
Banking_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9891;0.4893;0.6546;0.3044
Banking_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9887;0.3925;0.5619;0.3746
Banking_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9898;0.2950;0.4544;0.4151
Banking_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9892;0.1997;0.3323;0.4579
Banking_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9881;0.1035;0.1872;0.4949
Banking_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7264;0.9955;0.8344;0.0052
Banking_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7265;0.9954;0.8344;0.0048
Banking_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7259;0.9954;0.8340;0.0047
Banking_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8675;0.9891;0.9203;0.0068
Banking_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9162;0.9830;0.9459;0.0101
Banking_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9567;0.9715;0.9635;0.0160
Banking_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9714;0.9626;0.9669;0.0219
Banking_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9770;0.9520;0.9643;0.0298
Banking_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9792;0.9420;0.9602;0.0356
Banking_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9811;0.9312;0.9555;0.0433
Banking_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9827;0.9209;0.9508;0.0495
Banking_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9833;0.9095;0.9449;0.0524
Banking_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9841;0.8987;0.9394;0.0587
Banking_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9848;0.8891;0.9344;0.0692
Banking_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9870;0.7881;0.8764;0.1300
