Parameters;Precisao;Revocacao;F1-Score;Tempo
Securities_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7631;0.9975;0.8643;0.0048
Securities_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7676;0.9977;0.8672;0.0047
Securities_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7669;0.9977;0.8668;0.0049
Securities_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9323;0.9934;0.9618;0.0073
Securities_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9475;0.9907;0.9686;0.0104
Securities_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9652;0.9806;0.9728;0.0173
Securities_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9730;0.9690;0.9709;0.0225
Securities_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9768;0.9563;0.9664;0.0287
Securities_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9793;0.9423;0.9604;0.0369
Securities_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9815;0.9289;0.9544;0.0447
Securities_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9828;0.9166;0.9485;0.0485
Securities_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9834;0.9049;0.9425;0.0549
Securities_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9845;0.8923;0.9361;0.0588
Securities_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9853;0.8828;0.9312;0.0685
Securities_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9896;0.7796;0.8720;0.1279
Securities_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9921;0.6783;0.8056;0.1898
Securities_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9931;0.5790;0.7314;0.2438
Securities_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9942;0.4808;0.6480;0.2978
Securities_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9942;0.3817;0.5515;0.3605
Securities_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9943;0.2881;0.4466;0.4092
Securities_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9948;0.1911;0.3205;0.4543
Securities_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9948;0.0958;0.1745;0.4795
Securities_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7919;0.9975;0.8823;0.0046
Securities_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7909;0.9978;0.8818;0.0047
Securities_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7910;0.9978;0.8819;0.0047
Securities_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9308;0.9945;0.9610;0.0072
Securities_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9467;0.9924;0.9687;0.0102
Securities_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9619;0.9823;0.9717;0.0166
Securities_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9715;0.9692;0.9701;0.0228
Securities_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9756;0.9567;0.9658;0.0287
Securities_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9775;0.9443;0.9604;0.0339
Securities_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9800;0.9332;0.9559;0.0425
Securities_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9815;0.9204;0.9498;0.0483
Securities_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9829;0.9076;0.9437;0.0534
Securities_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9838;0.8967;0.9381;0.0595
Securities_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9844;0.8854;0.9321;0.0702
Securities_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9888;0.7787;0.8711;0.1293
Securities_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9910;0.6769;0.8042;0.1906
Securities_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9919;0.5778;0.7302;0.2458
Securities_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9925;0.4771;0.6443;0.2964
Securities_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9931;0.3825;0.5522;0.3676
Securities_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9936;0.2837;0.4412;0.4147
Securities_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9935;0.1879;0.3159;0.4604
Securities_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9938;0.0923;0.1687;0.4901
Securities_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7920;0.9986;0.8829;0.0043
Securities_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7921;0.9986;0.8830;0.0039
