Parameters;Precisao;Revocacao;F1-Score;Tempo
Sport_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6882;0.9984;0.8137;0.0047
Sport_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6881;0.9985;0.8137;0.0045
Sport_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6880;0.9985;0.8136;0.0040
Sport_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8105;0.9941;0.8905;0.0071
Sport_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8309;0.9908;0.9014;0.0104
Sport_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8790;0.9806;0.9249;0.0162
Sport_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9042;0.9712;0.9347;0.0227
Sport_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9182;0.9622;0.9383;0.0289
Sport_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9357;0.9536;0.9442;0.0346
Sport_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9462;0.9451;0.9455;0.0441
Sport_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9522;0.9353;0.9436;0.0474
Sport_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9570;0.9260;0.9412;0.0529
Sport_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9605;0.9167;0.9381;0.0587
Sport_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9632;0.9066;0.9340;0.0692
Sport_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9757;0.8064;0.8830;0.1253
Sport_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9802;0.7003;0.8169;0.1897
Sport_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9825;0.6003;0.7452;0.2454
Sport_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9833;0.5017;0.6643;0.2956
Sport_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9839;0.4002;0.5689;0.3668
Sport_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9839;0.2995;0.4591;0.4174
Sport_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9846;0.2006;0.3331;0.4547
