Parameters;Precisao;Revocacao;F1-Score;Tempo
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9213;0.9383;0.9297;0.6892
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9181;0.9440;0.9309;0.9142
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9182;0.9447;0.9313;0.9572
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9179;0.9445;0.9310;0.9953
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9179;0.9445;0.9310;1.0090
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9197;0.9430;0.9312;1.0847
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9254;0.9377;0.9315;1.2041
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9294;0.9307;0.9301;1.3264
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9323;0.9240;0.9281;1.4275
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9358;0.9150;0.9253;1.5745
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9391;0.9060;0.9222;1.7280
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9420;0.8985;0.9197;1.8247
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9450;0.8922;0.9179;1.9312
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9482;0.8820;0.9139;2.1168
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9667;0.7885;0.8686;3.8285
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9760;0.6905;0.8088;5.4171
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9813;0.5970;0.7423;7.0606
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9850;0.5060;0.6686;8.6020
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9893;0.4080;0.5777;10.1085
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9907;0.2975;0.4576;11.5525
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9929;0.2005;0.3336;12.9855
Fraud_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9947;0.1020;0.1850;14.3773
