Parameters;Precisao;Revocacao;F1-Score;Tempo
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.9822;0.9977;0.9898;0.0044
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.9820;0.9976;0.9897;0.0044
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.9820;0.9976;0.9897;0.0043
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9963;0.9849;0.9905;0.0070
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9980;0.9732;0.9855;0.0119
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9982;0.9587;0.9780;0.0174
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9984;0.9439;0.9704;0.0228
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9986;0.9305;0.9633;0.0291
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9986;0.9152;0.9551;0.0350
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9987;0.8998;0.9466;0.0456
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9987;0.8860;0.9389;0.0507
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9987;0.8709;0.9304;0.0537
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9987;0.8588;0.9234;0.0587
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9987;0.8457;0.9158;0.0707
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9990;0.7234;0.8390;0.1252
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9991;0.6146;0.7608;0.1870
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9990;0.5194;0.6831;0.2471
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9990;0.4299;0.6007;0.3015
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9990;0.3451;0.5122;0.3589
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9990;0.2634;0.4162;0.4135
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9992;0.1804;0.3053;0.4587
Abortion_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9991;0.0930;0.1700;0.4913
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.9854;0.9963;0.9908;0.0046
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.9854;0.9966;0.9910;0.0043
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.9854;0.9966;0.9910;0.0043
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9974;0.9841;0.9907;0.0073
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9979;0.9740;0.9858;0.0104
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9984;0.9556;0.9765;0.0164
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9985;0.9394;0.9680;0.0221
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9986;0.9247;0.9602;0.0284
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9986;0.9102;0.9524;0.0346
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9986;0.8966;0.9448;0.0427
Abortion_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9987;0.8830;0.9373;0.0491
