Parameters;Precisao;Revocacao;F1-Score;Tempo
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9906;0.9147;0.9512;0.6530
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9901;0.9220;0.9549;0.8471
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9900;0.9217;0.9547;0.8479
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9900;0.9223;0.9549;0.9018
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9900;0.9223;0.9549;0.9184
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9902;0.9205;0.9541;0.9912
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9904;0.9177;0.9527;1.0984
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9907;0.9105;0.9489;1.2113
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9911;0.9015;0.9442;1.3906
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9915;0.8885;0.9372;1.5402
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9916;0.8792;0.9320;1.6791
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9917;0.8688;0.9262;1.8840
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9921;0.8590;0.9208;2.0157
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9925;0.8522;0.9171;2.1909
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9977;0.7442;0.8525;3.8183
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9989;0.6530;0.7897;5.4798
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9990;0.5430;0.7036;7.0808
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9990;0.4400;0.6109;8.6661
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9991;0.3510;0.5195;10.1067
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9994;0.2627;0.4161;11.6240
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9995;0.1685;0.2884;13.0524
Cafe_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0845;0.1558;14.2915
