Parameters;Precisao;Revocacao;F1-Score;Tempo
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9798;0.9180;0.9479;0.7513
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9787;0.9277;0.9525;1.0039
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9786;0.9293;0.9533;1.0707
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9785;0.9285;0.9529;1.1374
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9785;0.9285;0.9529;1.1592
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9785;0.9287;0.9530;1.1939
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9793;0.9260;0.9519;1.2424
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9805;0.9187;0.9486;1.3609
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9818;0.9145;0.9470;1.5028
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9832;0.9052;0.9426;1.6996
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9843;0.9010;0.9408;1.8645
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9853;0.8940;0.9374;2.0104
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9858;0.8872;0.9339;2.1467
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9866;0.8822;0.9315;2.3016
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9943;0.7957;0.8841;3.8558
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9967;0.6883;0.8143;5.4772
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9976;0.5917;0.7429;7.0830
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9982;0.5042;0.6700;8.6582
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9985;0.4020;0.5733;10.1283
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9991;0.3053;0.4676;11.5328
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9991;0.2010;0.3347;12.9443
Restaurant_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9998;0.0985;0.1793;14.2508
