Parameters;Precisao;Revocacao;F1-Score;Tempo
Voting_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6618;0.9869;0.7898;0.0049
Voting_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6654;0.9916;0.7939;0.0046
Voting_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6662;0.9963;0.7962;0.0049
Voting_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8227;0.9950;0.8993;0.0075
Voting_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9024;0.9909;0.9443;0.0106
Voting_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9550;0.9823;0.9681;0.0164
Voting_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9686;0.9720;0.9702;0.0224
Voting_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9732;0.9638;0.9684;0.0287
Voting_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9759;0.9549;0.9652;0.0344
Voting_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9776;0.9449;0.9609;0.0442
Voting_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9791;0.9355;0.9567;0.0497
Voting_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9808;0.9243;0.9517;0.0543
Voting_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9817;0.9149;0.9471;0.0595
Voting_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9825;0.9068;0.9431;0.0724
Voting_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9864;0.8042;0.8860;0.1269
Voting_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9884;0.6994;0.8191;0.1915
Voting_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9897;0.5964;0.7442;0.2449
Voting_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9902;0.4912;0.6565;0.2981
Voting_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9907;0.3886;0.5581;0.3647
Voting_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9912;0.2889;0.4473;0.4112
Voting_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9907;0.1928;0.3227;0.4598
Voting_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9901;0.0963;0.1755;0.4851
Voting_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7192;0.9898;0.8276;0.0049
Voting_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7205;0.9979;0.8317;0.0049
Voting_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7200;0.9964;0.8307;0.0048
Voting_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8512;0.9951;0.9160;0.0073
Voting_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9217;0.9913;0.9549;0.0110
Voting_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9587;0.9810;0.9696;0.0165
Voting_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9705;0.9719;0.9711;0.0227
Voting_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9749;0.9625;0.9686;0.0309
Voting_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9782;0.9539;0.9659;0.0358
Voting_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9798;0.9438;0.9615;0.0447
Voting_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9813;0.9336;0.9569;0.0489
