Parameters;Precisao;Revocacao;F1-Score;Tempo
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9810;0.9093;0.9438;0.6848
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9802;0.9185;0.9483;0.9484
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9802;0.9180;0.9481;0.9575
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9802;0.9180;0.9481;1.0360
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9802;0.9180;0.9481;1.0330
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9810;0.9153;0.9470;1.1318
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9816;0.9130;0.9460;1.1843
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9822;0.9083;0.9438;1.2789
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9831;0.9032;0.9415;1.4775
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9843;0.8960;0.9381;1.5275
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9858;0.8898;0.9353;1.7349
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9862;0.8808;0.9305;1.8047
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9886;0.8718;0.9265;1.9252
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9899;0.8612;0.9211;2.0713
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9943;0.7508;0.8555;3.7420
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9955;0.6435;0.7817;5.3283
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9966;0.5308;0.6926;6.9116
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9976;0.4240;0.5951;8.4634
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9982;0.3215;0.4864;10.0719
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9987;0.2127;0.3508;11.6443
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9998;0.1235;0.2198;13.0118
Wedding_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9995;0.0500;0.0952;14.5281
