Parameters;Precisao;Revocacao;F1-Score;Tempo
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9937;0.9373;0.9647;0.5648
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9932;0.9400;0.9659;0.6930
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9933;0.9400;0.9659;0.7159
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9933;0.9400;0.9659;0.7336
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9933;0.9400;0.9659;0.7492
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9957;0.9370;0.9655;0.8210
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9971;0.9313;0.9630;0.9599
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9980;0.9240;0.9596;1.1062
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9982;0.9187;0.9568;1.2347
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9987;0.9085;0.9515;1.3642
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9990;0.8978;0.9457;1.5681
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9992;0.8868;0.9396;1.6953
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9993;0.8765;0.9339;1.8926
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9994;0.8688;0.9295;2.0694
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9996;0.7210;0.8378;3.7369
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9998;0.6015;0.7511;5.3753
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9998;0.5022;0.6686;6.9940
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9998;0.4103;0.5818;8.5600
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9998;0.3152;0.4794;10.1041
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9999;0.2472;0.3965;11.5907
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9999;0.1765;0.3000;13.0061
Earthquake_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9998;0.0988;0.1797;14.3582
