Parameters;Precisao;Revocacao;F1-Score;Tempo
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9116;0.9052;0.9084;0.8497
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9072;0.9157;0.9114;1.1999
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9070;0.9165;0.9117;1.2507
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9069;0.9165;0.9117;1.3071
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9070;0.9165;0.9117;1.3335
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9076;0.9160;0.9118;1.3377
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9098;0.9123;0.9110;1.4039
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9114;0.9100;0.9107;1.4900
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9144;0.9052;0.9098;1.5827
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9191;0.9008;0.9099;1.7351
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9238;0.8932;0.9083;1.9079
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9276;0.8858;0.9062;2.0369
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9313;0.8792;0.9045;2.2055
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9346;0.8712;0.9018;2.3658
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9668;0.7847;0.8663;3.8336
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9814;0.6933;0.8125;5.5471
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9891;0.6005;0.7473;7.1586
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9933;0.5162;0.6794;8.6122
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9972;0.4163;0.5873;10.1363
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9989;0.3390;0.5062;11.6054
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9995;0.2402;0.3874;13.1144
Transfer_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.1298;0.2297;14.4495
