Parameters;Precisao;Revocacao;F1-Score;Tempo
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9770;0.9227;0.9491;0.6284
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9759;0.9285;0.9516;0.8363
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9758;0.9280;0.9513;0.8633
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9757;0.9280;0.9512;0.8788
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9757;0.9277;0.9511;0.8938
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9777;0.9267;0.9516;0.9356
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9832;0.9235;0.9524;1.0480
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9863;0.9160;0.9499;1.1637
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9878;0.9087;0.9466;1.3345
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9896;0.8988;0.9420;1.4607
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9915;0.8870;0.9363;1.6225
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9926;0.8790;0.9323;1.8180
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9936;0.8695;0.9274;1.9942
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9941;0.8618;0.9232;2.0966
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9980;0.7670;0.8674;3.8471
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9989;0.6707;0.8026;5.4610
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9991;0.5975;0.7478;7.0188
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9991;0.4935;0.6606;8.6278
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9992;0.3872;0.5582;10.1490
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.2963;0.4570;11.7227
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9988;0.1940;0.3249;13.0170
Suicide_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9987;0.0950;0.1735;14.4425
