Parameters;Precisao;Revocacao;F1-Score;Tempo
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8837;0.8900;0.8868;0.7710
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8802;0.8990;0.8895;1.0357
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8799;0.8992;0.8894;1.0495
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8800;0.8995;0.8897;1.0927
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8800;0.8995;0.8897;1.1080
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8801;0.8988;0.8893;1.1559
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8837;0.8908;0.8872;1.2439
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8871;0.8825;0.8848;1.4089
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8905;0.8765;0.8834;1.5112
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8939;0.8680;0.8807;1.6367
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8986;0.8575;0.8776;1.7439
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9033;0.8458;0.8736;1.8991
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9081;0.8370;0.8711;2.0931
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9126;0.8315;0.8701;2.2192
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9467;0.7255;0.8215;3.8315
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9645;0.6005;0.7402;5.4907
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9773;0.5085;0.6690;7.0645
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9848;0.4095;0.5785;8.5484
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9900;0.3185;0.4819;10.1505
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9939;0.2198;0.3599;11.8044
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9968;0.1308;0.2312;13.0809
Tariff_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9995;0.0537;0.1020;14.4080
