Parameters;Precisao;Revocacao;F1-Score;Tempo
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9417;0.9180;0.9297;0.6892
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9404;0.9220;0.9311;0.8461
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9404;0.9220;0.9311;0.8565
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9403;0.9220;0.9311;0.9050
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9403;0.9220;0.9311;0.9183
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9405;0.9207;0.9305;0.9578
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9432;0.9170;0.9299;1.0410
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9481;0.9083;0.9277;1.1686
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9526;0.8992;0.9252;1.3439
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9556;0.8902;0.9218;1.4276
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9580;0.8810;0.9179;1.6168
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9605;0.8670;0.9114;1.7668
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9629;0.8550;0.9057;1.8835
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9649;0.8390;0.8976;2.0208
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9745;0.7165;0.8258;3.7758
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9811;0.5875;0.7349;5.3656
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9845;0.4660;0.6326;6.8811
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9864;0.3578;0.5250;8.5307
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9876;0.2467;0.3949;10.1882
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9894;0.1555;0.2688;11.4987
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9938;0.0843;0.1553;12.9100
Judge_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9939;0.0283;0.0549;14.4092
