Parameters;Precisao;Revocacao;F1-Score;Tempo
Exports_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6772;0.9979;0.8030;0.0047
Exports_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6761;0.9981;0.8024;0.0044
Exports_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6762;0.9981;0.8024;0.0047
Exports_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9516;0.9928;0.9714;0.0068
Exports_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9776;0.9862;0.9818;0.0099
Exports_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9885;0.9747;0.9816;0.0160
Exports_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9910;0.9633;0.9769;0.0223
Exports_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9917;0.9527;0.9718;0.0286
Exports_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9922;0.9423;0.9666;0.0350
Exports_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9925;0.9320;0.9613;0.0424
Exports_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9928;0.9239;0.9571;0.0492
Exports_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9929;0.9139;0.9518;0.0554
Exports_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9932;0.9021;0.9455;0.0592
Exports_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9933;0.8921;0.9400;0.0670
Exports_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9939;0.7905;0.8805;0.1299
Exports_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9939;0.6884;0.8134;0.1879
Exports_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9939;0.5900;0.7404;0.2462
Exports_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9941;0.4922;0.6583;0.3039
