Parameters;Precisao;Revocacao;F1-Score;Tempo
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9816;0.9270;0.9535;0.6625
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9807;0.9353;0.9574;0.8958
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9806;0.9355;0.9575;0.9436
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9806;0.9357;0.9576;1.0159
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9806;0.9357;0.9576;1.0297
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9812;0.9305;0.9551;1.0729
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9820;0.9255;0.9529;1.2260
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9829;0.9190;0.9499;1.3501
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9845;0.9130;0.9474;1.4722
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9855;0.9040;0.9430;1.5460
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9868;0.8985;0.9406;1.7243
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9880;0.8885;0.9356;1.9177
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9892;0.8830;0.9331;2.0648
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9904;0.8770;0.9302;2.1781
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9936;0.7772;0.8722;3.9079
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9947;0.6957;0.8188;5.4512
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9955;0.6045;0.7522;7.1295
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9960;0.4975;0.6635;8.6605
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9961;0.4200;0.5908;10.1751
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9967;0.3375;0.5043;11.6060
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9970;0.2425;0.3901;12.9863
Church_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9979;0.1177;0.2106;14.3704
