Parameters;Precisao;Revocacao;F1-Score;Tempo
Pope_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7397;0.9979;0.8488;0.0053
Pope_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7408;0.9980;0.8495;0.0047
Pope_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7407;0.9979;0.8494;0.0052
Pope_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8764;0.9925;0.9273;0.0075
Pope_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9216;0.9879;0.9512;0.0107
Pope_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9635;0.9737;0.9677;0.0170
Pope_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9767;0.9583;0.9667;0.0228
Pope_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9827;0.9433;0.9620;0.0287
Pope_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9864;0.9303;0.9571;0.0358
Pope_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9884;0.9154;0.9501;0.0440
Pope_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9905;0.9026;0.9441;0.0480
Pope_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9913;0.8904;0.9378;0.0526
Pope_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9924;0.8798;0.9323;0.0589
Pope_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9931;0.8675;0.9257;0.0698
Pope_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9967;0.7628;0.8637;0.1270
Pope_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9978;0.6597;0.7938;0.1934
Pope_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9984;0.5610;0.7179;0.2451
Pope_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9988;0.4662;0.6353;0.3022
Pope_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9987;0.3672;0.5366;0.3639
Pope_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9987;0.2732;0.4288;0.4127
Pope_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9989;0.1791;0.3035;0.4517
Pope_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9989;0.0904;0.1657;0.4917
Pope_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8364;0.9975;0.9082;0.0045
Pope_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8365;0.9977;0.9085;0.0045
Pope_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8361;0.9978;0.9083;0.0044
Pope_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9553;0.9914;0.9730;0.0070
Pope_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9802;0.9828;0.9815;0.0102
Pope_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9912;0.9690;0.9800;0.0163
Pope_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9944;0.9520;0.9727;0.0226
Pope_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9956;0.9370;0.9654;0.0282
