Parameters;Precisao;Revocacao;F1-Score;Tempo
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9518;0.9177;0.9345;0.7000
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9511;0.9247;0.9377;0.9178
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9510;0.9245;0.9376;0.9487
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9509;0.9245;0.9375;0.9760
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9509;0.9245;0.9375;1.0014
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9540;0.9235;0.9385;1.0329
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9575;0.9207;0.9388;1.1083
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9622;0.9157;0.9384;1.1982
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9658;0.9095;0.9368;1.2907
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9694;0.8998;0.9333;1.4054
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9731;0.8912;0.9304;1.5878
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9769;0.8800;0.9259;1.7818
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9792;0.8682;0.9204;1.9775
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9804;0.8540;0.9128;2.1566
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9896;0.7458;0.8505;3.8355
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9929;0.6305;0.7712;5.4727
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9952;0.4970;0.6629;7.0652
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9965;0.4020;0.5729;8.5899
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9975;0.3065;0.4689;10.2161
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9984;0.2210;0.3619;11.6404
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9982;0.1398;0.2452;12.9541
Recession_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9986;0.0540;0.1025;14.3258
