Parameters;Precisao;Revocacao;F1-Score;Tempo
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,0001_scale;0.9632;0.8754;0.9172;0.4942
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,0005_scale;0.9603;0.8905;0.9241;0.6846
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,001_scale;0.9603;0.8912;0.9244;0.7221
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,005_scale;0.9602;0.8908;0.9242;0.7638
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,01_scale;0.9602;0.8908;0.9242;0.7721
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,02_scale;0.9602;0.8908;0.9242;0.7908
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,03_scale;0.9603;0.8902;0.9239;0.8126
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,04_scale;0.9614;0.8851;0.9217;0.8560
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,05_scale;0.9629;0.8808;0.9200;0.9101
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,06_scale;0.9649;0.8724;0.9163;0.9839
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,07_scale;0.9677;0.8650;0.9135;1.0395
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,08_scale;0.9696;0.8529;0.9075;1.1256
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,09_scale;0.9712;0.8425;0.9023;1.2141
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,1_scale;0.9727;0.8347;0.8985;1.3012
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,2_scale;0.9857;0.7450;0.8486;2.1562
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,3_scale;0.9914;0.6396;0.7775;3.1092
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,4_scale;0.9946;0.5482;0.7068;3.9579
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,5_scale;0.9966;0.4555;0.6252;4.8483
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,6_scale;0.9972;0.3641;0.5335;5.7024
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,7_scale;0.9987;0.2815;0.4392;6.4013
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,8_scale;0.9991;0.1753;0.2984;7.1994
Fiction_DistilBERTML_1488_4465_OCSVM_RBF_0,9_scale;0.9992;0.0816;0.1509;7.9346
