Parameters;Precisao;Revocacao;F1-Score;Tempo
Pension_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5534;0.9981;0.7119;0.0041
Pension_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5532;0.9981;0.7118;0.0042
Pension_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5532;0.9981;0.7118;0.0040
Pension_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8159;0.9908;0.8942;0.0067
Pension_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9241;0.9843;0.9533;0.0096
Pension_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9544;0.9738;0.9640;0.0162
Pension_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9685;0.9632;0.9658;0.0228
Pension_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9762;0.9515;0.9637;0.0296
Pension_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9808;0.9384;0.9591;0.0343
Pension_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9833;0.9285;0.9551;0.0464
Pension_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9848;0.9166;0.9495;0.0487
Pension_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9858;0.9058;0.9442;0.0531
Pension_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9868;0.8955;0.9390;0.0593
Pension_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9874;0.8856;0.9337;0.0687
Pension_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9905;0.7897;0.8788;0.1267
Pension_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9919;0.6991;0.8201;0.1970
Pension_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9923;0.5983;0.7465;0.2491
Pension_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9927;0.4947;0.6602;0.3005
Pension_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9928;0.3915;0.5614;0.3701
Pension_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9934;0.2933;0.4527;0.4207
