Parameters;Precisao;Revocacao;F1-Score;Tempo
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6480;0.9982;0.7851;0.0042
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6486;0.9983;0.7856;0.0041
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6486;0.9983;0.7856;0.0040
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7326;0.9944;0.8426;0.0068
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7853;0.9913;0.8760;0.0099
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8432;0.9840;0.9080;0.0164
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8755;0.9754;0.9227;0.0226
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9019;0.9658;0.9327;0.0288
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9205;0.9553;0.9376;0.0352
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9324;0.9422;0.9373;0.0443
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9399;0.9323;0.9361;0.0490
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9463;0.9214;0.9336;0.0531
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9516;0.9100;0.9303;0.0598
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9561;0.8986;0.9265;0.0705
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9753;0.7929;0.8747;0.1318
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9822;0.6868;0.8083;0.1910
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9860;0.5859;0.7350;0.2417
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9879;0.4865;0.6518;0.2970
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9898;0.3879;0.5574;0.3686
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9899;0.2888;0.4471;0.4124
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9899;0.1953;0.3261;0.4558
Lifestyle_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9905;0.0974;0.1773;0.4890
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6474;0.9751;0.7772;0.0051
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6475;0.9844;0.7800;0.0051
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6490;0.9944;0.7838;0.0055
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7242;0.9930;0.8352;0.0078
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7771;0.9904;0.8681;0.0107
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8268;0.9830;0.8946;0.0170
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8522;0.9732;0.9049;0.0233
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8721;0.9618;0.9107;0.0295
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.8822;0.9516;0.9112;0.0349
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.8922;0.9390;0.9104;0.0455
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.8990;0.9288;0.9088;0.0483
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9064;0.9177;0.9070;0.0541
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9114;0.9061;0.9036;0.0595
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9161;0.8941;0.8997;0.0730
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9363;0.7890;0.8519;0.1314
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9454;0.6837;0.7899;0.1906
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9510;0.5762;0.7146;0.2443
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9553;0.4772;0.6339;0.3021
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9570;0.3816;0.5437;0.3664
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9606;0.2850;0.4382;0.4121
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9621;0.1879;0.3135;0.4540
Lifestyle_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9646;0.0914;0.1666;0.4882
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6782;0.9985;0.8069;0.0045
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6780;0.9985;0.8068;0.0043
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6779;0.9985;0.8068;0.0042
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7611;0.9942;0.8610;0.0069
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8022;0.9905;0.8855;0.0101
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8424;0.9836;0.9067;0.0162
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8744;0.9729;0.9205;0.0230
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8905;0.9623;0.9245;0.0316
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9046;0.9499;0.9262;0.0358
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9149;0.9387;0.9262;0.0439
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9223;0.9279;0.9246;0.0490
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9289;0.9164;0.9221;0.0539
Lifestyle_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9349;0.9058;0.9196;0.0592
