Parameters;Precisao;Revocacao;F1-Score;Tempo
Students_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5421;0.9984;0.7012;0.0044
Students_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5431;0.9991;0.7021;0.0043
Students_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5434;0.9991;0.7022;0.0044
Students_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6708;0.9948;0.7971;0.0071
Students_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8524;0.9888;0.9133;0.0102
Students_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9236;0.9787;0.9500;0.0168
Students_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9397;0.9688;0.9538;0.0229
Students_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9486;0.9599;0.9541;0.0293
Students_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9541;0.9508;0.9524;0.0347
Students_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9578;0.9410;0.9493;0.0436
Students_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9603;0.9307;0.9452;0.0481
Students_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9621;0.9214;0.9413;0.0529
Students_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9644;0.9117;0.9373;0.0600
Students_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9660;0.9010;0.9324;0.0681
Students_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9742;0.7992;0.8780;0.1271
Students_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9768;0.6954;0.8124;0.1892
Students_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9786;0.6004;0.7442;0.2496
Students_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9800;0.5061;0.6675;0.2996
Students_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9817;0.4090;0.5774;0.3681
Students_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9814;0.3079;0.4687;0.4160
Students_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9809;0.2074;0.3424;0.4566
Students_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9812;0.1037;0.1875;0.4969
Students_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5412;0.9988;0.7010;0.0042
Students_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5412;0.9988;0.7010;0.0040
Students_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5412;0.9988;0.7010;0.0042
Students_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6707;0.9948;0.7940;0.0068
Students_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8299;0.9896;0.8983;0.0108
Students_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8971;0.9796;0.9323;0.0168
Students_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9218;0.9683;0.9419;0.0225
Students_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9314;0.9582;0.9428;0.0287
Students_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9380;0.9491;0.9421;0.0350
Students_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9433;0.9387;0.9399;0.0463
Students_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9456;0.9293;0.9363;0.0481
Students_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9485;0.9200;0.9330;0.0535
Students_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9507;0.9092;0.9286;0.0593
Students_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9532;0.8999;0.9250;0.0723
Students_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9674;0.7991;0.8749;0.1257
Students_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9736;0.6995;0.8138;0.1899
Students_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9772;0.5975;0.7414;0.2430
Students_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9800;0.5020;0.6638;0.2987
Students_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9810;0.4090;0.5771;0.3681
Students_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9841;0.3066;0.4673;0.4194
Students_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9844;0.2003;0.3328;0.4580
Students_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9857;0.1024;0.1854;0.4926
Students_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5692;0.9979;0.7237;0.0044
Students_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5676;0.9980;0.7226;0.0043
Students_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5678;0.9980;0.7228;0.0046
Students_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8077;0.9930;0.8894;0.0071
Students_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9119;0.9873;0.9480;0.0116
Students_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9443;0.9759;0.9598;0.0169
Students_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9541;0.9622;0.9582;0.0226
Students_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9591;0.9518;0.9554;0.0293
Students_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9622;0.9424;0.9522;0.0344
Students_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9638;0.9337;0.9485;0.0452
Students_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9659;0.9234;0.9442;0.0480
Students_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9676;0.9139;0.9400;0.0528
