Parameters;Precisao;Revocacao;F1-Score;Tempo
Retail_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5592;0.9988;0.7167;0.0044
Retail_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5590;0.9989;0.7166;0.0041
Retail_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5590;0.9990;0.7166;0.0041
Retail_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6331;0.9929;0.7719;0.0067
Retail_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7960;0.9828;0.8790;0.0102
Retail_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8601;0.9697;0.9115;0.0158
Retail_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8880;0.9568;0.9210;0.0228
Retail_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9047;0.9425;0.9231;0.0284
Retail_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9157;0.9279;0.9217;0.0342
Retail_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9218;0.9155;0.9186;0.0440
Retail_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9267;0.9031;0.9147;0.0486
Retail_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9314;0.8924;0.9114;0.0541
Retail_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9349;0.8803;0.9068;0.0587
Retail_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9374;0.8686;0.9017;0.0697
Retail_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9554;0.7664;0.8505;0.1292
Retail_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9629;0.6678;0.7886;0.1892
Retail_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9664;0.5732;0.7196;0.2435
Retail_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9675;0.4777;0.6395;0.3018
Retail_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9700;0.3839;0.5501;0.3667
Retail_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9716;0.2897;0.4462;0.4112
Retail_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9714;0.1922;0.3209;0.4586
Retail_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9740;0.0983;0.1786;0.4912
Retail_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5791;0.9978;0.7321;0.0052
Retail_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5778;0.9977;0.7311;0.0052
Retail_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5776;0.9977;0.7310;0.0049
Retail_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6568;0.9924;0.7887;0.0070
Retail_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7878;0.9833;0.8737;0.0100
Retail_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8501;0.9711;0.9063;0.0163
Retail_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8854;0.9566;0.9195;0.0237
Retail_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9023;0.9423;0.9218;0.0284
Retail_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9135;0.9288;0.9210;0.0350
Retail_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9215;0.9164;0.9189;0.0441
Retail_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9283;0.9023;0.9150;0.0480
Retail_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9322;0.8879;0.9094;0.0533
Retail_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9354;0.8770;0.9052;0.0586
Retail_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9383;0.8661;0.9008;0.0705
Retail_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9546;0.7624;0.8477;0.1288
Retail_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9622;0.6638;0.7856;0.1891
Retail_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9660;0.5653;0.7132;0.2467
Retail_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9672;0.4712;0.6337;0.2975
Retail_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9691;0.3743;0.5401;0.3636
Retail_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9698;0.2789;0.4331;0.4151
Retail_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9718;0.1874;0.3141;0.4602
Retail_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9743;0.0903;0.1652;0.4873
Retail_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5844;0.9709;0.7263;0.0050
Retail_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5834;0.9813;0.7294;0.0053
Retail_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5863;0.9895;0.7341;0.0056
Retail_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.6721;0.9894;0.7987;0.0084
Retail_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8087;0.9823;0.8857;0.0113
Retail_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8513;0.9690;0.9046;0.0176
Retail_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8773;0.9549;0.9131;0.0229
Retail_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8903;0.9415;0.9140;0.0294
Retail_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.8983;0.9296;0.9126;0.0359
Retail_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9047;0.9172;0.9098;0.0447
Retail_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9128;0.9056;0.9083;0.0497
Retail_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9182;0.8926;0.9043;0.0542
Retail_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9240;0.8813;0.9015;0.0587
Retail_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9283;0.8694;0.8974;0.0712
Retail_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9469;0.7663;0.8468;0.1314
Retail_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9567;0.6654;0.7846;0.1890
Retail_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9615;0.5699;0.7154;0.2469
Retail_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9636;0.4747;0.6358;0.3004
Retail_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9649;0.3767;0.5417;0.3688
Retail_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9654;0.2829;0.4374;0.4118
Retail_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9679;0.1891;0.3162;0.4578
Retail_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9695;0.0950;0.1730;0.4893
Retail_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5405;0.9888;0.6979;0.0056
Retail_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5391;0.9925;0.6978;0.0055
Retail_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5400;0.9946;0.6990;0.0059
Retail_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.5634;0.9919;0.7183;0.0075
Retail_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7262;0.9847;0.8346;0.0111
Retail_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.7889;0.9730;0.8702;0.0172
Retail_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8242;0.9617;0.8868;0.0228
Retail_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8484;0.9478;0.8946;0.0296
