Parameters;Precisao;Revocacao;F1-Score;Tempo
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9896;0.8250;0.8999;0.6199
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9894;0.8327;0.9043;0.8085
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9894;0.8335;0.9048;0.8334
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9894;0.8335;0.9047;0.8625
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9894;0.8335;0.9047;0.8746
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9895;0.8295;0.9025;0.9281
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9900;0.8237;0.8993;1.0149
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9905;0.8075;0.8897;1.1028
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9911;0.7877;0.8778;1.2484
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9918;0.7728;0.8687;1.4239
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9919;0.7518;0.8553;1.5657
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9921;0.7345;0.8441;1.7320
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9923;0.7053;0.8245;1.8820
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9925;0.6803;0.8072;2.0586
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9954;0.5092;0.6738;3.7342
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9968;0.3812;0.5515;5.3249
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9972;0.2860;0.4445;6.9011
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9974;0.1910;0.3206;8.4315
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9983;0.1153;0.2067;10.0691
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9979;0.0597;0.1127;11.7111
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9989;0.0215;0.0421;13.0866
Wildfire_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0057;0.0114;14.3247
